prefix_queries,token_family,layer_group,denoise_step,expert,failure_minus_success_probability,ci95_low,ci95_high,permutation_p_raw,permutation_p_maxT,n_mixed_snapshots
1,state,back_12_15,4,27,2.6765279471874237e-05,4.269217606633902e-06,6.247824057936668e-05,0.09803921568627451,1.0,4
1,action,front_2_5,0,11,-0.0001581721007823944,-0.0003044844837859273,-1.4124019071459914e-05,0.11764705882352941,1.0,4
1,action,front_2_5,3,5,0.00010964088141918182,4.8628076910972595e-05,0.0001669938908889889,0.11764705882352941,1.0,4
1,action,front_2_5,3,22,-0.00013802386820316315,-0.00028042146004736423,4.395842552185059e-06,0.11764705882352941,1.0,4
1,action,back_12_15,1,4,0.00010128505527973175,9.817071259021759e-06,0.00020495103672146797,0.11764705882352941,1.0,4
1,action,back_12_15,3,17,-0.00013446109369397163,-0.00031856675632297994,2.029910683631897e-05,0.11764705882352941,1.0,4
1,action,back_12_15,3,24,0.00012025656178593636,2.2005441132932903e-05,0.0002249171957373617,0.11764705882352941,1.0,4
1,action,back_12_15,6,0,-0.00016159843653440475,-0.0003697460051625967,2.315756864845661e-06,0.11764705882352941,1.0,4
1,action,back_12_15,8,17,-9.807199239730835e-05,-0.0002448672545142472,4.762876778841019e-05,0.11764705882352941,1.0,4
1,state,front_2_5,0,30,7.900875061750412e-06,-1.8533319234848022e-07,2.1694693714380264e-05,0.11764705882352941,1.0,4
1,state,front_2_5,1,4,-7.958617061376572e-06,-1.8151476979255676e-05,3.4780241549015045e-06,0.11764705882352941,1.0,4
1,state,front_2_5,2,1,-3.157183527946472e-06,-9.176786988973618e-06,-9.313225746154785e-09,0.11764705882352941,1.0,4
1,state,front_2_5,8,16,2.1760351955890656e-06,-1.862645149230957e-09,6.4498744904994965e-06,0.11764705882352941,1.0,4
1,state,front_2_5,8,19,-3.3128075301647186e-05,-9.842775762081146e-05,-5.587935447692871e-09,0.11764705882352941,1.0,4
1,state,front_2_5,9,4,1.1040829122066498e-06,1.862645149230957e-09,2.770218998193741e-06,0.11764705882352941,1.0,4
1,state,back_12_15,0,16,-1.8732622265815735e-05,-4.670768976211548e-05,9.242445230484009e-06,0.11764705882352941,1.0,4
1,state,back_12_15,0,29,-2.0280014723539352e-05,-6.0255290009081364e-05,1.5759840607643127e-05,0.11764705882352941,1.0,4
1,state,back_12_15,0,31,1.7255544662475586e-05,-3.97050753235817e-06,4.7080218791961534e-05,0.11764705882352941,1.0,4
1,state,back_12_15,1,21,1.0542571544647217e-05,-1.0678893886506556e-06,2.1412037312984467e-05,0.11764705882352941,1.0,4
1,state,back_12_15,3,23,9.572133421897888e-06,2.8051435947418213e-06,1.7973175272345515e-05,0.11764705882352941,1.0,4
1,state,back_12_15,3,28,1.523829996585846e-05,2.6030465960502625e-06,2.9760878533124924e-05,0.11764705882352941,1.0,4
1,state,back_12_15,5,15,-1.2950971722602844e-05,-2.0002620294690133e-05,-5.498528480529785e-06,0.11764705882352941,1.0,4
1,state,back_12_15,5,30,2.5218352675437927e-05,-8.437782526016235e-07,5.466397851705551e-05,0.11764705882352941,1.0,4
1,state,back_12_15,8,25,-2.491101622581482e-05,-6.255749613046647e-05,-3.235205076634885e-06,0.11764705882352941,1.0,4
1,action,front_2_5,1,14,-0.00018325215205550194,-0.00026041828095912933,-9.946292266249657e-05,0.13725490196078433,1.0,4
1,action,front_2_5,9,10,-0.00013666599988937378,-0.0003480812069028616,2.2483989596366882e-05,0.13725490196078433,1.0,4
1,action,front_2_5,9,17,0.000147317536175251,-0.00013651978224515915,0.00045522607397288043,0.13725490196078433,1.0,4
1,action,front_2_5,9,19,-0.00016551604494452477,-0.00025490063708275554,-7.540639489889145e-05,0.13725490196078433,1.0,4
1,action,back_12_15,0,4,9.801005944609642e-05,6.8303197622299194e-06,0.0002055838704109192,0.13725490196078433,1.0,4
1,action,back_12_15,3,1,8.382508531212807e-05,4.353281110525131e-05,0.00013698001857846955,0.13725490196078433,1.0,4
1,action,back_12_15,4,4,9.807012975215912e-05,6.184354424476624e-05,0.00013405191712081424,0.13725490196078433,1.0,4
1,action,back_12_15,5,1,0.00011116545647382736,-8.637085556983948e-06,0.00024002887075766905,0.13725490196078433,1.0,4
1,action,back_12_15,6,24,0.00010745367035269737,-2.855900675058365e-05,0.00023183445446193197,0.13725490196078433,1.0,4
1,action,back_12_15,7,1,0.00012583937495946884,-4.728417843580246e-05,0.00037482533371075864,0.13725490196078433,1.0,4
1,action,back_12_15,7,28,8.056964725255966e-05,6.60829246044159e-05,0.00010279007256031036,0.13725490196078433,1.0,4
1,action,back_12_15,9,2,-7.751863449811935e-05,-0.00025997310876846313,0.00010493583977222443,0.13725490196078433,1.0,4
1,state,front_2_5,2,8,-3.170222043991089e-06,-9.130686521530151e-06,-5.587935447692871e-09,0.13725490196078433,1.0,4
1,state,front_2_5,2,15,-6.009824573993683e-06,-1.721968874335289e-05,-1.3690441846847534e-07,0.13725490196078433,1.0,4
1,state,front_2_5,3,2,-6.370246410369873e-07,-1.8845777958631515e-06,-8.381903171539307e-09,0.13725490196078433,1.0,4
1,state,front_2_5,3,29,-4.602596163749695e-06,-1.028459519147873e-05,-5.587935447692871e-09,0.13725490196078433,1.0,4
1,state,front_2_5,4,22,-6.24312087893486e-06,-1.7354730516672134e-05,1.2665987014770508e-07,0.13725490196078433,1.0,4
1,state,front_2_5,8,12,3.5860575735569e-06,-1.862645149230957e-09,7.393304258584976e-06,0.13725490196078433,1.0,4
1,state,back_12_15,1,16,-1.907534897327423e-05,-3.5664066672325134e-05,-5.634501576423645e-07,0.13725490196078433,1.0,4
1,state,back_12_15,3,14,1.5453435480594635e-05,2.0116567611694336e-07,3.203519154340023e-05,0.13725490196078433,1.0,4
1,state,back_12_15,5,5,-1.2618955224752426e-05,-1.802300103008747e-05,-6.9160014390945435e-06,0.13725490196078433,1.0,4
1,state,back_12_15,5,24,-1.361919566988945e-05,-2.090074121952057e-05,-3.216322511434555e-06,0.13725490196078433,1.0,4
1,state,back_12_15,6,12,-2.3266300559043884e-05,-6.067054346203804e-05,-1.257285475730896e-06,0.13725490196078433,1.0,4
1,state,back_12_15,7,25,-2.7288682758808136e-05,-7.740058936178684e-05,1.5962868928909302e-06,0.13725490196078433,1.0,4
1,state,back_12_15,9,18,9.812414646148682e-06,1.6819685697555542e-06,1.9068829715251923e-05,0.13725490196078433,1.0,4
1,state,back_12_15,9,23,1.051090657711029e-05,-4.270114004611969e-07,2.1330732852220536e-05,0.13725490196078433,1.0,4
1,state,back_12_15,9,27,-9.809620678424835e-06,-1.712096855044365e-05,-4.067085683345795e-06,0.13725490196078433,1.0,4
1,state,back_12_15,9,29,1.210533082485199e-05,-1.5739351511001587e-07,2.664513885974884e-05,0.13725490196078433,1.0,4
1,action,front_2_5,0,29,0.000154898501932621,8.295662701129913e-05,0.0002273358404636383,0.1568627450980392,1.0,4
1,action,front_2_5,1,25,-0.00015309453010559082,-0.00024554627016186713,-5.8673322200775146e-05,0.1568627450980392,1.0,4
1,action,front_2_5,1,31,-0.00014389585703611374,-0.00017514820210635663,-0.00010951608419418335,0.1568627450980392,1.0,4
1,action,front_2_5,8,4,-0.00012100907042622566,-0.0003315061330795288,8.948799222707748e-05,0.1568627450980392,1.0,4
1,action,back_12_15,1,26,8.229818195104599e-05,-1.3942411169409751e-05,0.00018764522392302716,0.1568627450980392,1.0,4
1,action,back_12_15,2,7,8.830288425087929e-05,-1.3679265975952148e-05,0.00018130268435925223,0.1568627450980392,1.0,4
1,action,back_12_15,3,22,9.518396109342575e-05,2.0184554159641266e-05,0.00017018336802721024,0.1568627450980392,1.0,4
1,action,back_12_15,9,17,-8.662696927785873e-05,-0.0001939362962730229,2.8196803759783487e-05,0.1568627450980392,1.0,4
1,state,front_2_5,2,17,-1.775100827217102e-06,-4.6156346797943115e-06,-1.30385160446167e-08,0.1568627450980392,1.0,4
1,state,front_2_5,2,24,-4.0279701352119446e-07,-1.3472279533743859e-06,1.4761462807655334e-07,0.1568627450980392,1.0,4
1,state,front_2_5,4,5,-3.2600946724414825e-06,-8.998904377222061e-06,9.96515154838562e-08,0.1568627450980392,1.0,4
1,state,front_2_5,5,26,2.759043127298355e-06,-1.0957010090351105e-06,9.374308865517378e-06,0.1568627450980392,1.0,4
1,state,front_2_5,8,8,1.5934929251670837e-06,-9.313225746154785e-10,3.7332065403461456e-06,0.1568627450980392,1.0,4
1,state,front_2_5,8,18,3.0370429158210754e-06,-1.862645149230957e-09,9.013339877128601e-06,0.1568627450980392,1.0,4
1,state,front_2_5,8,31,2.503860741853714e-06,0.0,5.007721483707428e-06,0.1568627450980392,1.0,4
1,state,back_12_15,2,22,-9.288545697927475e-06,-2.307537943124771e-05,3.823544830083834e-06,0.1568627450980392,1.0,4
1,state,back_12_15,2,26,-5.1497481763362885e-06,-1.0732561349868774e-05,1.032266300171604e-06,0.1568627450980392,1.0,4
1,state,back_12_15,8,21,3.909692168235779e-06,5.41098415851593e-07,7.568392902612686e-06,0.1568627450980392,1.0,4
1,state,back_12_15,9,14,7.582362741231918e-06,-3.609142731875181e-06,2.1807639859616714e-05,0.1568627450980392,1.0,4
1,action,front_2_5,0,23,9.467266499996185e-05,3.386475145816803e-05,0.00015306917484849688,0.17647058823529413,1.0,4
1,action,front_2_5,0,25,-0.00015452783554792404,-0.00023701312020421028,-5.665679927915349e-05,0.17647058823529413,1.0,4
1,action,front_2_5,1,30,0.00012109382078051567,-3.4507876262068744e-05,0.00025274335639551254,0.17647058823529413,1.0,4
1,action,front_2_5,5,12,0.00018716230988502502,8.757784962654114e-05,0.0003054197994060811,0.17647058823529413,1.0,4
1,action,front_2_5,8,14,-0.00015854835510253906,-0.00035561807453632355,3.852136433124542e-05,0.17647058823529413,1.0,4
1,action,back_12_15,0,26,7.424969226121902e-05,-1.66967511177063e-05,0.00018763134721666537,0.17647058823529413,1.0,4
1,action,back_12_15,2,17,-0.00010823970660567284,-0.00025597962085157635,2.775527536869049e-05,0.17647058823529413,1.0,4
1,action,back_12_15,3,28,8.591916412115097e-05,1.9166618585586548e-05,0.00014569230843335378,0.17647058823529413,1.0,4
1,action,back_12_15,5,4,0.00010379590094089508,1.8953345715999603e-05,0.00020306031219661204,0.17647058823529413,1.0,4
1,state,front_2_5,0,12,3.3853575587272644e-06,1.4444813132286072e-06,5.297036841511726e-06,0.17647058823529413,1.0,4
1,state,front_2_5,0,25,2.4703331291675568e-06,1.5035038813948634e-07,5.257618613541121e-06,0.17647058823529413,1.0,4
1,state,front_2_5,2,19,1.6221776604652405e-05,-7.078051567077637e-08,4.718266427516937e-05,0.17647058823529413,1.0,4
1,state,front_2_5,3,24,-3.725290298461914e-07,-1.0961666703224182e-06,-7.450580596923828e-09,0.17647058823529413,1.0,4
1,state,front_2_5,5,21,-2.0419247448444366e-06,-3.077089786529541e-06,-1.0067597031593323e-06,0.17647058823529413,1.0,4
1,state,front_2_5,7,14,2.621673047542572e-06,1.2479722499847412e-07,7.212162017822266e-06,0.17647058823529413,1.0,4
1,state,front_2_5,8,15,1.6558915376663208e-06,-4.6566128730773926e-09,4.9551017582416534e-06,0.17647058823529413,1.0,4
1,state,back_12_15,0,4,1.4864839613437653e-05,5.1688402891159064e-08,3.6640069447457674e-05,0.17647058823529413,1.0,4
1,state,back_12_15,5,6,1.1445954442024231e-05,-1.6577541828155518e-06,2.6135239750146866e-05,0.17647058823529413,1.0,4
1,state,back_12_15,8,4,-1.1631753295660019e-05,-4.429902182891965e-05,6.550841499119996e-06,0.17647058823529413,1.0,4
1,state,back_12_15,8,19,3.1795352697372437e-06,-3.878958523273468e-07,1.001774799078703e-05,0.17647058823529413,1.0,4
1,state,back_12_15,8,31,1.1754222214221954e-05,-8.25151801109314e-07,2.4333596229553223e-05,0.17647058823529413,1.0,4
1,state,back_12_15,9,2,9.620096534490585e-06,-1.1818483471870422e-06,2.0422041416168213e-05,0.17647058823529413,1.0,4
1,action,front_2_5,0,5,0.00010817404836416245,-2.9634684324264526e-06,0.00021931156516075134,0.19607843137254902,1.0,4
1,action,front_2_5,5,25,-0.0001438688486814499,-0.00024950504302978516,-3.559701144695282e-05,0.19607843137254902,1.0,4
1,action,front_2_5,7,9,0.00011065835133194923,2.3587513715028764e-05,0.0001935549080371856,0.19607843137254902,1.0,4
1,action,front_2_5,7,19,-0.00012789107859134674,-0.00023270631209015846,-5.0042441580444634e-05,0.19607843137254902,1.0,4
1,action,front_2_5,7,29,0.00014782510697841644,1.3416633009910583e-05,0.0002701243618503211,0.19607843137254902,1.0,4
1,action,front_2_5,8,31,-0.00012110546231269836,-0.00020219571888446808,-4.293397068977356e-07,0.19607843137254902,1.0,4
1,action,front_2_5,9,29,0.00018184632062911987,2.6454892940819265e-05,0.000312202819623053,0.19607843137254902,1.0,4
1,action,back_12_15,1,7,8.596386760473251e-05,-4.286319017410278e-05,0.0001866074744611978,0.19607843137254902,1.0,4
1,action,back_12_15,4,13,-0.00010369159281253815,-0.0002960470388643444,6.566708907485008e-05,0.19607843137254902,1.0,4
1,action,back_12_15,4,21,8.449936285614967e-05,-5.0069927237927916e-05,0.00019955198513343903,0.19607843137254902,1.0,4
1,action,back_12_15,4,28,7.942179217934608e-05,4.096422344446182e-05,0.00011585680767893787,0.19607843137254902,1.0,4
1,action,back_12_15,6,4,8.17752443253994e-05,-4.197191447019577e-05,0.0002089269226416945,0.19607843137254902,1.0,4
1,action,back_12_15,6,28,7.571140304207802e-05,5.698779132217169e-05,9.557325392961502e-05,0.19607843137254902,1.0,4
1,state,front_2_5,2,2,-6.337650120258331e-07,-2.0539737306535244e-06,1.6810372471809387e-07,0.19607843137254902,1.0,4
1,state,front_2_5,3,19,1.6112811863422394e-05,-7.078051567077637e-08,4.590209573507309e-05,0.19607843137254902,1.0,4
1,state,front_2_5,4,0,2.2025778889656067e-06,1.7695128917694092e-07,4.2282044887542725e-06,0.19607843137254902,1.0,4
1,state,front_2_5,5,23,2.757646143436432e-06,-2.7008354663848877e-08,5.542300641536713e-06,0.19607843137254902,1.0,4
1,state,front_2_5,5,29,-3.119930624961853e-06,-1.1476618237793445e-05,2.1141022443771362e-06,0.19607843137254902,1.0,4
1,state,front_2_5,8,24,5.955807864665985e-07,0.0,1.7206184566020966e-06,0.19607843137254902,1.0,4
1,state,front_2_5,9,11,9.657815098762512e-07,0.0,2.2230669856071472e-06,0.19607843137254902,1.0,4
1,state,back_12_15,2,4,1.0887160897254944e-05,-3.4303870052099223e-06,2.6591122150421143e-05,0.19607843137254902,1.0,4
1,state,back_12_15,4,5,2.1243467926979065e-05,1.3517215847969055e-05,2.728775143623352e-05,0.19607843137254902,1.0,4
1,action,front_2_5,0,19,-0.0001658373512327671,-0.00027042360743507744,-5.256477743387222e-05,0.21568627450980393,1.0,4
1,action,front_2_5,1,23,8.838484063744545e-05,-3.1525269150733948e-06,0.00021173711866140366,0.21568627450980393,1.0,4
1,action,front_2_5,3,15,-0.00013702129945158958,-0.000280654348898679,1.7926678992807808e-05,0.21568627450980393,1.0,4
1,action,front_2_5,9,14,-0.0001172749325633049,-0.00030830875039100647,7.233954966068268e-05,0.21568627450980393,1.0,4
