worker,init_state_id,snapshot,snapshot_key,candidate,episode_id,success,failure,inference_calls,action_steps,static_window_fraction,late_static_window_fraction,longest_static_window_steps,terminal_static_window_steps,loop_return_count,loop_return_fraction,loop_max_lag,loop_best_eef_path_m,target_count,placed_end_count,ever_goal_count,unmoved_end_count,unplaced_unmoved_end_count,lift_count,drop_count,subtask_undo_count,goal_regression_max_m,object_path_total_m,goal_distance_start_m,goal_distance_end_m,goal_progress_m,eef_path_m,eef_net_m,eef_path_efficiency,goal_progress_per_eef_m,eef_query_reversal_rate,gripper_query_flip_count,target_metrics_json,physical_labels,primary_failure_type,label_stagnation,label_loop_or_cycling,label_drop_or_regrasp,label_subtask_undo,label_goal_regression,label_goal_contact_near_miss,label_stove_not_on,label_single_subtask_omission,label_active_retry,label_no_progress,recorded_success,replayed_success,on__moka_pot_1__flat_stove_1_cook_region,on__moka_pot_2__flat_stove_1_cook_region,turnon__flat_stove_1,terminal_exact_on_count,terminal_exact_turnon,label_non_stagnation_non_loop
0,0,0,w00_s000,10,100000010,True,False,46,454,0.0,0.0,0.0,0.0,1.0,0.021739130434782608,4.0,0.18166083097457886,2,2,2,0,0,2,0,0,0.0,1.07438325881958,0.2968321442604065,0.0,0.2968321442604065,2.0998306274414062,0.31337401270866394,0.14923775689970897,0.14136004132013705,0.03225806451612903,3,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.0, ""goal_regression_m"": 0.0, ""lift_count"": 1, ""max_lift_m"": 0.16199862957000732, ""net_m"": 0.3991841673851013, ""path_m"": 0.617957353591919, ""placed_end"": true}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.0, ""goal_regression_m"": 0.0, ""lift_count"": 1, ""max_lift_m"": 0.08177435398101807, ""net_m"": 0.27950218319892883, ""path_m"": 0.45642590522766113, ""placed_end"": true}}",success,success,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,2,True,False
0,0,0,w00_s000,11,100000011,False,True,52,520,0.34930139720558884,0.6972111553784861,101.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,1,1,0,0,0.00379275088198483,0.5244409292936325,0.2968321442604065,0.20083162188529968,0.09600052237510681,1.6188535690307617,0.2738496661186218,0.16916271573752084,0.05930154784325808,0.0,2,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.39696574211120605, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3941488265991211, ""goal_regression_m"": 0.003051549196243286, ""lift_count"": 0, ""max_lift_m"": 0.006290614604949951, ""net_m"": 0.013347745873034, ""path_m"": 0.07005052268505096, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.004697500262409449, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.0021517619024962187, ""goal_regression_m"": 0.00379275088198483, ""lift_count"": 1, ""max_lift_m"": 0.11861801147460938, ""net_m"": 0.32391414046287537, ""path_m"": 0.45439040660858154, ""placed_end"": true}}",active_retry;single_subtask_omission;stagnation,single_subtask_omission,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,1,True,False
0,0,0,w00_s000,12,100000012,True,False,45,441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0,0,2,0,0,2.686345013103164e-08,1.061388611793518,0.2968321442604065,0.0,0.2968321442604065,2.058337450027466,0.34934133291244507,0.16972014618292233,0.14420966020729287,0.0,3,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.0, ""goal_regression_m"": 0.0, ""lift_count"": 1, ""max_lift_m"": 0.12414431571960449, ""net_m"": 0.4458598494529724, ""path_m"": 0.5671359300613403, ""placed_end"": true}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.0, ""goal_regression_m"": 2.686345013103164e-08, ""lift_count"": 1, ""max_lift_m"": 0.09017431735992432, ""net_m"": 0.32395729422569275, ""path_m"": 0.49425268173217773, ""placed_end"": true}}",success,success,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,2,True,False
0,0,0,w00_s000,13,100000013,True,False,42,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0,0,2,0,0,0.0,1.118784636259079,0.2968321442604065,0.0,0.2968321442604065,2.1477231979370117,0.34740808606147766,0.16175645278459502,0.13820782144809332,0.03333333333333333,3,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.0, ""goal_regression_m"": 0.0, ""lift_count"": 1, ""max_lift_m"": 0.17733967304229736, ""net_m"": 0.44058817625045776, ""path_m"": 0.6358124613761902, ""placed_end"": true}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.0, ""goal_regression_m"": 0.0, ""lift_count"": 1, ""max_lift_m"": 0.12134206295013428, ""net_m"": 0.3318204879760742, ""path_m"": 0.4829721748828888, ""placed_end"": true}}",success,success,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,2,True,False
0,0,0,w00_s000,14,100000014,False,True,52,520,0.07784431137724551,0.1553784860557769,58.0,58.0,0.0,0.0,0.0,0.0,2,1,1,1,1,1,0,0,0.004567533731460571,0.5151092261075974,0.2968321442604065,0.19909057021141052,0.09774157404899597,1.6484463214874268,0.26627230644226074,0.16152925513643526,0.05929314941890359,0.043478260869565216,2,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3961862325668335, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3928707540035248, ""goal_regression_m"": 0.004567533731460571, ""lift_count"": 0, ""max_lift_m"": 0.005667686462402344, ""net_m"": 0.01103922724723816, ""path_m"": 0.08723090589046478, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0019949106499552727, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.0012324991403147578, ""goal_regression_m"": 0.0009063197067007422, ""lift_count"": 1, ""max_lift_m"": 0.10485351085662842, ""net_m"": 0.32967516779899597, ""path_m"": 0.42787832021713257, ""placed_end"": true}}",active_retry;single_subtask_omission,single_subtask_omission,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,1,True,True
0,0,0,w00_s000,15,100000015,False,True,52,520,0.08982035928143713,0.17928286852589642,63.0,0.0,46.0,0.4230769230769231,35.0,1.1169451475143433,2,0,0,2,2,0,0,0,0.0073602646589279175,0.07968407869338989,0.2968321442604065,0.29537785053253174,0.0014542937278747559,1.8451130390167236,0.22924885153770447,0.12424650776944979,0.0007881867924199166,0.0625,4,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.39918413758277893, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.39918413758277893, ""goal_regression_m"": 0.0, ""lift_count"": 0, ""max_lift_m"": 5.960464477539063e-08, ""net_m"": 5.960464477539063e-08, ""path_m"": 5.960464477539063e-08, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.19157154858112335, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.1892457902431488, ""goal_regression_m"": 0.0073602646589279175, ""lift_count"": 0, ""max_lift_m"": 0.007532060146331787, ""net_m"": 0.0032442391384392977, ""path_m"": 0.07968401908874512, ""placed_end"": false}}",active_retry;loop_or_cycling,loop_or_cycling,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0,True,False
0,0,1,w00_s001,0,100000100,True,False,41,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0,0,2,0,0,0.0,1.098519116640091,0.2968321442604065,0.0,0.2968321442604065,2.0155653953552246,0.3264699876308441,0.16197439605937808,0.14726991490548616,0.0,3,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.0, ""goal_regression_m"": 0.0, ""lift_count"": 1, ""max_lift_m"": 0.16288596391677856, ""net_m"": 0.4357091784477234, ""path_m"": 0.6116324663162231, ""placed_end"": true}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.0, ""goal_regression_m"": 0.0, ""lift_count"": 1, ""max_lift_m"": 0.08093923330307007, ""net_m"": 0.3065865933895111, ""path_m"": 0.4868866503238678, ""placed_end"": true}}",success,success,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,2,True,False
0,0,1,w00_s001,1,100000101,True,False,45,446,0.00234192037470726,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0,0,2,0,0,0.0,1.048055350780487,0.2968321442604065,0.0,0.2968321442604065,2.029387950897217,0.331234872341156,0.1632190987409347,0.14626683090789686,0.0,3,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.0, ""goal_regression_m"": 0.0, ""lift_count"": 1, ""max_lift_m"": 0.12434786558151245, ""net_m"": 0.44408515095710754, ""path_m"": 0.5487083792686462, ""placed_end"": true}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.0, ""goal_regression_m"": 0.0, ""lift_count"": 1, ""max_lift_m"": 0.09638947248458862, ""net_m"": 0.3149791359901428, ""path_m"": 0.4993469715118408, ""placed_end"": true}}",success,success,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,2,True,False
0,0,1,w00_s001,2,100000102,False,True,51,510,0.4073319755600815,0.8130081300813008,219.0,219.0,114.0,0.49019607843137253,43.0,0.8969941735267639,2,0,0,2,2,0,0,0,0.011639997363090515,0.1341208517551422,0.2968321442604065,0.29503121972084045,0.00180092453956604,1.2337052822113037,0.21995998919010162,0.17829216779865245,0.001459768848795109,0.0,2,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.39918413758277893, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.39918413758277893, ""goal_regression_m"": 0.0, ""lift_count"": 0, ""max_lift_m"": 0.0, ""net_m"": 0.0, ""path_m"": 0.0, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.19087828695774078, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.17923828959465027, ""goal_regression_m"": 0.011639997363090515, ""lift_count"": 0, ""max_lift_m"": 0.01397395133972168, ""net_m"": 0.014599602669477463, ""path_m"": 0.1341208517551422, ""placed_end"": false}}",active_retry;loop_or_cycling;stagnation,loop_or_cycling,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0,True,False
0,0,1,w00_s001,3,100000103,False,True,51,510,0.1955193482688391,0.3902439024390244,115.0,0.0,30.0,0.29411764705882354,34.0,0.8896318078041077,2,1,1,1,1,1,0,0,0.004803930409252644,0.5827861428260803,0.2968321442604065,0.20719116926193237,0.08964097499847412,1.667567253112793,0.36504286527633667,0.2189074321260046,0.05375553809367764,0.0,3,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.39918413758277893, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.39918413758277893, ""goal_regression_m"": 0.0, ""lift_count"": 0, ""max_lift_m"": 0.0, ""net_m"": 0.0, ""path_m"": 0.0, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.015198208391666412, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.010394277982413769, ""goal_regression_m"": 0.004803930409252644, ""lift_count"": 1, ""max_lift_m"": 0.08998602628707886, ""net_m"": 0.3401700556278229, ""path_m"": 0.5827861428260803, ""placed_end"": true}}",active_retry;loop_or_cycling;single_subtask_omission,loop_or_cycling,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,1,True,False
0,0,1,w00_s001,4,100000104,False,True,51,510,0.3890020366598778,0.7764227642276422,210.0,210.0,116.0,0.5294117647058824,42.0,0.8626717925071716,2,0,0,2,2,0,0,0,0.004237174987792969,0.06472881138324738,0.2968321442604065,0.29799985885620117,-0.0011677145957946777,1.2314982414245605,0.23531103134155273,0.19107703399507248,0.0,0.0,2,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.39918413758277893, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.39918413758277893, ""goal_regression_m"": 0.0, ""lift_count"": 0, ""max_lift_m"": 0.0, ""net_m"": 0.0, ""path_m"": 0.0, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.1968156099319458, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.19274289906024933, ""goal_regression_m"": 0.004237174987792969, ""lift_count"": 0, ""max_lift_m"": 0.006711602210998535, ""net_m"": 0.01673019304871559, ""path_m"": 0.06472881138324738, ""placed_end"": false}}",active_retry;loop_or_cycling;stagnation,loop_or_cycling,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0,True,False
