gate_subset,trunk_uid,q_offset,arm,scale,direction,delta_norm,episode_id,base_episode_id,G_peak,G_terminal,funnel,argmax_f,lambda,G_f_00,G_f_01,G_f_02,G_f_03,G_f_04,G_f_05,G_f_06,G_f_07,G_f_08,G_f_09
primary,301,0,loop,0.001,2,0.014047497749328614,5001001,5000966,0.031379482997965336,0.031379482997965336,0.0,9,0.0684402279262374,0.024046683941356197,0.01814927825790785,0.023810939981309433,0.022220536032962826,0.020068425669195093,0.025157129132568932,0.020410423517361446,0.021303920947182146,0.021111198009879654,0.031379482997965336
primary,301,0,loop,0.001,3,0.014047497749328614,5001002,5000966,0.025618560707420763,0.0250539917017377,0.02203749898789162,3,0.04334249445977361,0.024506030172806274,0.01771287951064982,0.020533236581017567,0.025618560707420763,0.01882770547638303,0.024764703350019228,0.023686095275347128,0.025199495075081572,0.024295882070739214,0.0250539917017377
primary,301,0,loop,0.001,4,0.014047497749328614,5001003,5000966,0.02709735050060505,0.02709735050060505,0.0,9,0.03120928853754599,0.02371088084144231,0.021110296394487672,0.018532629409196463,0.02074999812678795,0.019406778882810054,0.02379982631624617,0.023808742384773367,0.022153861474636157,0.024498463429598844,0.02709735050060505
primary,301,0,loop,0.001,5,0.014047497749328614,5001004,5000966,0.030890017430319095,0.030890017430319095,0.0,9,0.0765601550745368,0.02721946725288013,0.016742491402095595,0.019729832147613865,0.02127283513445449,0.020173347852925867,0.024906879564083568,0.023276135614160896,0.026224700826155356,0.02110754277815769,0.030890017430319095
primary,301,0,loop,0.001,6,0.014047497749328614,5001005,5000966,0.026393438274047488,0.026393438274047488,0.0,9,0.05538140852175962,0.021522679165565946,0.016946522615065816,0.021403368671900735,0.019749064344327612,0.01790257452157495,0.022482640467206237,0.025258290903684907,0.018690241195845805,0.024826585586515855,0.026393438274047488
primary,301,0,loop,0.001,7,0.014047497749328614,5001006,5000966,0.027063423661786868,0.0263429438359251,0.026621902492420125,8,0.03732240316518688,0.026498351625382232,0.0195430610014611,0.020551999961110873,0.02186593960841164,0.01932315181870481,0.02443207284325008,0.02254781838242584,0.026006863073390715,0.027063423661786868,0.0263429438359251
primary,301,0,loop,0.001,8,0.014047497749328614,5001007,5000966,0.025994862240896047,0.02156561407133616,0.17038936880462657,0,0.023891374625475623,0.025994862240896047,0.01781371048583725,0.022442123908368933,0.019999587062988926,0.02215728256798857,0.024550042891039063,0.02417707301505392,0.023981562264474288,0.025903921369171138,0.02156561407133616
primary,301,0,loop,0.001,9,0.014047497749328614,5001008,5000966,0.026335045847852893,0.022921545541808714,0.12961816454148553,3,0.008077683162847958,0.02592231420305109,0.021487162181704936,0.01935203187935084,0.026335045847852893,0.020559506827946467,0.022265432379856065,0.02164401049683596,0.026285128525367518,0.023856840898773775,0.022921545541808714
primary,301,0,loop,0.001,10,0.014047497749328614,5001009,5000966,0.02799015933970459,0.02799015933970459,0.0,9,0.04789676021952178,0.022878711615367017,0.01908070713554541,0.019605253519857167,0.017327110701186314,0.018798168897580212,0.023640945376028687,0.024280059204682382,0.019035222028588827,0.024245120161342195,0.02799015933970459
primary,301,0,loop,0.001,11,0.014047497749328614,5001010,5000966,0.02721703597232541,0.02498003001365872,0.0821913878079565,0,0.029578074226406126,0.02721703597232541,0.019716411334519082,0.02168012462444431,0.02248358785277751,0.02108675719791679,0.024840443210786937,0.023458848070024022,0.024517273752867608,0.026147668960366386,0.02498003001365872
primary,301,0,loop,0.001,12,0.014047497749328614,5001011,5000966,0.025911024366197792,0.025911024366197792,0.0,9,0.05292515204183587,0.023944528877469565,0.016966925068540875,0.022458556437626925,0.02565414846808546,0.017642330713752742,0.0218838044352619,0.02280105742482622,0.025000951161075306,0.023956720458484713,0.025911024366197792
primary,301,0,loop,0.001,13,0.014047497749328614,5001012,5000966,0.029413550612683755,0.029413550612683755,0.0,9,0.055676112935176235,0.025710918309761112,0.018841185877279953,0.021177269537862083,0.02265635086427071,0.020237357074535247,0.022859769935090958,0.023382069328216935,0.02459717798729198,0.025419373836663237,0.029413550612683755
primary,301,0,loop,0.001,14,0.014047497749328614,5001013,5000966,0.024376054758185727,0.024376054758185727,0.0,9,0.04163364930205291,0.023091462803879918,0.017470800410889165,0.018977031299130018,0.020511456888140097,0.022220266499968392,0.02077591557426829,0.02238118603272356,0.022151344843833295,0.022502291768358825,0.024376054758185727
primary,301,0,loop,0.001,15,0.014047497749328614,5001014,5000966,0.02769823105706865,0.02769823105706865,0.0,9,0.036970670601215984,0.024086915599464163,0.02060641223859969,0.020504420953794216,0.022151612183497482,0.017611424741135907,0.024242201293998955,0.023454161463237633,0.022097067213809576,0.022815907727717532,0.02769823105706865
primary,301,0,loop,0.001,16,0.014047497749328614,5001015,5000966,0.02851419434152175,0.02851419434152175,0.0,9,0.04676900810820387,0.023766680865262995,0.01961410230092287,0.02119294128068825,0.022934537820478346,0.01954162541408028,0.023883661465917683,0.01917343612052376,0.024733927028064435,0.02388243623227705,0.02851419434152175
primary,301,0,loop,0.001,17,0.014047497749328614,5001016,5000966,0.02843041241345629,0.02843041241345629,0.0,9,0.03828520280721378,0.02185876016884653,0.020929861351919127,0.019543213359654067,0.022515082370975985,0.02161730800194317,0.024519227130568057,0.023511250848081974,0.026487063614189246,0.021329187890363897,0.02843041241345629
primary,301,0,loop,0.001,18,0.014047497749328614,5001017,5000966,0.02731986316473735,0.02703047002861425,0.010592773996248793,7,0.04591305234583504,0.01980374145600611,0.01872124848933626,0.020376657539987242,0.022319511255976015,0.01970955341813608,0.02108489319088322,0.02349705924437078,0.02731986316473735,0.02323405485165893,0.02703047002861425
primary,301,0,loop,0.001,19,0.014047497749328614,5001018,5000966,0.03069573077737397,0.03069573077737397,0.0,9,0.042428763942746466,0.026898054999658427,0.021860744361862583,0.021725528911298392,0.02228988925634769,0.017756333833127382,0.021307768572368074,0.02242515334860625,0.024556367456911952,0.026468966710015758,0.03069573077737397
primary,301,0,loop,0.001,20,0.014047497749328614,5001019,5000966,0.02698050741430491,0.02698050741430491,0.0,9,0.00941638510031568,0.02401817851190249,0.02502269893733742,0.022447277261692652,0.01694248548190246,0.01639038023741982,0.023536569886311066,0.024100112821198862,0.0245044635272075,0.025270896368584376,0.02698050741430491
primary,301,0,loop,0.001,21,0.014047497749328614,5001020,5000966,0.029315899526622818,0.029315899526622818,0.0,9,0.041285439613035435,0.02196435660414834,0.02106990138730398,0.017817208508896294,0.022406192700719307,0.021459595065279308,0.021574951477328862,0.02182956379218822,0.022796097378409857,0.02157051892852862,0.029315899526622818
primary,301,0,loop,0.001,22,0.014047497749328614,5001021,5000966,0.028579114209767362,0.028579114209767362,0.0,9,0.02552364596863817,0.023259342080311773,0.023300770918455532,0.019993453129420437,0.021486839823857948,0.02135994089347479,0.024855386394883744,0.022153723407623855,0.025358798726188108,0.023923698274957696,0.028579114209767362
primary,301,0,loop,0.001,23,0.014047497749328614,5001022,5000966,0.027194321447917405,0.027194321447917405,0.0,9,0.05413343369159946,0.025699156404689928,0.01763594754053457,0.01923614848742287,0.022541976448234767,0.0202317462406828,0.02094892306141923,0.021207014994273465,0.02569676709596533,0.021892824617937835,0.027194321447917405
primary,301,0,loop,0.001,24,0.014047497749328614,5001023,5000966,0.02728395335372023,0.02728395335372023,0.0,9,0.04911326650210043,0.02618683030882246,0.01841915862262277,0.019984776117978664,0.021002633605799792,0.019393430631531948,0.018907916700213197,0.02303997894677096,0.02665762620394391,0.026111770961693807,0.02728395335372023
primary,301,0,loop,0.001,25,0.014047497749328614,5001024,5000966,0.02532110088082493,0.02532110088082493,0.0,9,0.03724252079126544,0.02295393280540532,0.01879699342662813,0.018622455354779244,0.02303966349749879,0.021400733246749286,0.019767570058048845,0.021537175010410813,0.02068337302280186,0.024349452520613036,0.02532110088082493
primary,301,0,loop,0.001,26,0.014047497749328614,5001025,5000966,0.027542244528846765,0.027542244528846765,0.0,9,0.07164382419464507,0.02646777379620728,0.015526812947084299,0.021442506207672886,0.02144501361515238,0.017671816025672128,0.02198825391297555,0.026324661899260856,0.021390740853833884,0.024280392962620388,0.027542244528846765
primary,301,0,loop,0.001,27,0.014047497749328614,5001026,5000966,0.0284289342211776,0.0284289342211776,0.0,9,0.05194396512017807,0.022365782615454487,0.018762391724169845,0.022398260015593016,0.024769914350751623,0.021624086020285847,0.023113907357180156,0.022034259989584797,0.019563055390900985,0.02139099580129417,0.0284289342211776
primary,301,0,loop,0.001,28,0.014047497749328614,5001027,5000966,0.03038519713311886,0.03038519713311886,0.0,9,0.056575395861539486,0.02170775541082738,0.019324061813588235,0.02024785483807578,0.021824326762503964,0.02092381109387278,0.020152161224905044,0.023986106915256284,0.022938853729008602,0.02357867700651258,0.03038519713311886
primary,301,0,loop,0.001,29,0.014047497749328614,5001028,5000966,0.027426934226661936,0.027294184071145797,0.004840138325859676,7,0.038703726706840615,0.026678234717439873,0.020026229345472515,0.01590484728360335,0.022743357344753724,0.01685061909752587,0.02446653700311599,0.024157382342063164,0.027426934226661936,0.02374763644086997,0.027294184071145797
primary,301,0,loop,0.001,30,0.014047497749328614,5001029,5000966,0.02698557510856469,0.026050813798205525,0.03463929549635022,7,0.04850684102846319,0.025113979224388117,0.017672203541157446,0.02196628534760822,0.02037377431798036,0.01920670072852524,0.020164418670395222,0.023950713128010958,0.02698557510856469,0.020303301976856862,0.026050813798205525
primary,301,0,loop,0.001,31,0.014047497749328614,5001030,5000966,0.028855998192871025,0.028855998192871025,0.0,9,0.04918840166787199,0.02432696446009807,0.01946872784734554,0.021362687195631964,0.023887462220365255,0.01929034506863467,0.021119675447828976,0.023461214363638048,0.026400843743670303,0.02281820863042975,0.028855998192871025
primary,301,0,loop,0.01,0,0.14047497749328614,5001031,5000966,0.002954534951674475,0.002954534951674475,0.0,9,0.02732771194857979,0.0025273070084401612,0.002374338749265344,0.002164192181558117,0.0021238225282616224,0.002320980474306042,0.002373638248607709,0.002210605710302017,0.002652738680857491,0.002571408264589921,0.002954534951674475
primary,301,0,loop,0.01,1,0.14047497749328614,5001032,5000966,0.002877840148523817,0.002877840148523817,0.0,9,0.02161221513984034,0.0028595691952231555,0.0024209060631686726,0.0023904607974968325,0.0023194553523168474,0.0019085103506624342,0.0020904379558070603,0.002388213480484021,0.002370734836727439,0.0027914902291552098,0.002877840148523817
primary,301,0,loop,0.01,2,0.14047497749328614,5001033,5000966,0.002938594524951904,0.002938594524951904,0.0,9,0.05087476415274331,0.002745897590871513,0.0019560596836659724,0.0022277282482582707,0.0023424483833728326,0.0021447191171750546,0.00215232402266285,0.0023724753213763172,0.0024759652625529582,0.002506100511097938,0.002938594524951904
primary,301,0,loop,0.01,3,0.14047497749328614,5001034,5000966,0.003033155726983556,0.003033155726983556,0.0,9,0.05445090004714415,0.002496079553871501,0.0019620602909589395,0.002105805073938554,0.002546790758271113,0.0022306498296471005,0.0023677258673004964,0.0024624871414995943,0.0024612528046433022,0.0023537250045428957,0.003033155726983556
primary,301,0,loop,0.01,4,0.14047497749328614,5001035,5000966,0.002838410639307261,0.0023074970695395295,0.18704607509160823,0,0.0008473880647312232,0.002838410639307261,0.0022919071599896176,0.0024433812048008166,0.002125616204308011,0.0019654425550450477,0.002231487650065599,0.002157371984352164,0.0024921004171496387,0.0025777054033774495,0.0023074970695395295
primary,301,0,loop,0.01,5,0.14047497749328614,5001036,5000966,0.002702404387748249,0.0025623632047011755,0.0518209575258796,6,0.0388243054942385,0.0025452873135358317,0.0018782387518971914,0.001989638995873167,0.0020758148303056073,0.002244938435417046,0.00247022120806258,0.002702404387748249,0.0025021401390648026,0.00269723750547261,0.0025623632047011755
primary,301,0,loop,0.01,6,0.14047497749328614,5001037,5000966,0.0027180113032209494,0.0022659611524932103,0.16631650870094822,2,-0.0003705820940012753,0.002546066473182221,0.002272688938488701,0.0027180113032209494,0.0022920814643264376,0.001803738071390228,0.002417771736883944,0.0024475854131949006,0.002441626884554683,0.002522810302687539,0.0022659611524932103
primary,301,0,loop,0.01,7,0.14047497749328614,5001038,5000966,0.0026621652180299844,0.0026068005545715187,0.020796854779223273,6,0.01993297587804926,0.0024574186157039443,0.002222559254143856,0.002030138965546293,0.002610158985643514,0.0022314548037046284,0.0025077716503628306,0.0026621652180299844,0.002381062443496657,0.002323258980580796,0.0026068005545715187
primary,301,0,loop,0.01,8,0.14047497749328614,5001039,5000966,0.0027684819873787245,0.0027684819873787245,0.0,9,0.03657113761146399,0.0022453048800507545,0.0020662372017511534,0.002283540702518495,0.002446939771340421,0.002277741669900312,0.002393686943782801,0.0024335398279118053,0.002573725473009405,0.0026071087516856706,0.0027684819873787245
primary,301,0,loop,0.01,9,0.14047497749328614,5001040,5000966,0.0026828494995195414,0.0026828494995195414,0.0,9,0.05271355480870309,0.0024693683472044163,0.0017597462902842296,0.0022067106160748623,0.0022626305056870125,0.0021523586203552646,0.0025243441352282617,0.0023840726294811687,0.0026778974629962527,0.0026295711366306957,0.0026828494995195414
primary,301,0,loop,0.01,10,0.14047497749328614,5001041,5000966,0.0026758738058235334,0.0021365459018889126,0.2015520696676067,8,-0.004183514814177272,0.002354615002700698,0.0022092623657680045,0.0021490393370993863,0.0022527874793087013,0.002137302016574451,0.002617896107673239,0.002383938775257884,0.002571753704996122,0.0026758738058235334,0.0021365459018889126
primary,301,0,loop,0.01,11,0.14047497749328614,5001042,5000966,0.002741642809910736,0.0027054528593319425,0.013200096830546524,7,0.031107675531494502,0.002618491351022839,0.0021094076346232587,0.0023193515087034117,0.002359435000344755,0.0021295462544820925,0.0023294992833021513,0.002301853282427238,0.002741642809910736,0.0025867138311417453,0.0027054528593319425
primary,301,0,loop,0.01,12,0.14047497749328614,5001043,5000966,0.0029680340579378048,0.0029680340579378048,0.0,9,0.06391839392211467,0.002822079572840912,0.0017798890801681696,0.0025551942467092643,0.002349415507422184,0.0018174248017979147,0.002453396368669873,0.0022270550886512885,0.002672942008145664,0.0025252828055091587,0.0029680340579378048
primary,301,0,loop,0.01,13,0.14047497749328614,5001044,5000966,0.0027697195260683993,0.002675645910061861,0.033965033313719785,0,0.0353922793823256,0.0027697195260683993,0.0020158716995293713,0.002423610884230529,0.002286481122901796,0.002131559253133969,0.002474333051919395,0.002301993233940848,0.0024756960876514064,0.002385514969121156,0.002675645910061861
primary,301,0,loop,0.01,14,0.14047497749328614,5001045,5000966,0.0027328641800108016,0.0027328641800108016,0.0,9,0.025463692283446575,0.0026359496782009852,0.002229193994285057,0.0022125924029002637,0.0022731367163902924,0.0019443964752272227,0.0025189009689878437,0.0025001974976552456,0.0026924281116188207,0.002189997217904796,0.0027328641800108016
primary,301,0,loop,0.01,15,0.14047497749328614,5001046,5000966,0.0027736124450028366,0.0027736124450028366,0.0,9,0.048708662579031455,0.0026343042534382856,0.0018785121965876285,0.002225558235944662,0.002477962708746773,0.0022179879665744583,0.0024540991927618624,0.0024537310036055852,0.002660737937717992,0.002654593979749088,0.0027736124450028366
primary,301,0,loop,0.01,16,0.14047497749328614,5001047,5000966,0.0027985728339610136,0.0027985728339610136,0.0,9,0.044617759942801476,0.0023555667170368803,0.0019584755978119886,0.0018875070227227248,0.0020176776406991394,0.002169265589036094,0.002376350551314767,0.002374808126725738,0.0023705065757725153,0.002356091763293502,0.0027985728339610136
primary,301,0,loop,0.01,17,0.14047497749328614,5001048,5000966,0.002899329210762863,0.002899329210762863,0.0,9,0.05220446738609834,0.0025742424831563006,0.0019095018409227586,0.0024295744752497158,0.0025002172462726233,0.002276061455236082,0.0024976956195514135,0.0025433215751764133,0.00207423788483359,0.0024402556048982956,0.002899329210762863
primary,301,0,loop,0.01,18,0.14047497749328614,5001049,5000966,0.002729545569177158,0.002650157462916182,0.02908473378439446,8,0.03780186739184118,0.002543719730335897,0.001958547585085432,0.0023228936938054635,0.002196462984283823,0.002186963273554357,0.002481727268094618,0.002564528883262893,0.0022251699910673926,0.002729545569177158,0.002650157462916182
primary,301,0,loop,0.01,19,0.14047497749328614,5001050,5000966,0.0026446521615234807,0.0023120430396373556,0.12576667986793216,0,-0.0031155158006783783,0.0026446521615234807,0.00237039301045282,0.002464781432348433,0.0024794935117704643,0.0022203055627358194,0.0022924620498210326,0.002421413506784528,0.002014340294543316,0.0024991265177382906,0.0023120430396373556
primary,301,0,loop,0.01,20,0.14047497749328614,5001051,5000966,0.003006613946704261,0.003006613946704261,0.0,9,0.06629579277486278,0.0026072858482112764,0.0017690567808508104,0.0023134080869342036,0.0021569217610522707,0.002283588429531324,0.002295674479760715,0.002247941514906947,0.0026713170983333505,0.0023697270911693415,0.003006613946704261
primary,301,0,loop,0.01,21,0.14047497749328614,5001052,5000966,0.0027418079883858547,0.00247207891126111,0.09837635537168382,0,0.02290147297081043,0.0027418079883858547,0.002058231457613509,0.002198157034678937,0.0023474260577305184,0.0021294528091662856,0.002316394347974422,0.002429878675224561,0.00247581341678012,0.0025084365126451765,0.00247207891126111
primary,301,0,loop,0.01,22,0.14047497749328614,5001053,5000966,0.0030016962033681894,0.0030016962033681894,0.0,9,0.06416923625441819,0.0022513492564112353,0.001796467162718476,0.0024304915520530516,0.0020974272956491794,0.0020188944046283966,0.0023597053589998387,0.0022926328728396844,0.0025782886437511294,0.002080099848640221,0.0030016962033681894
primary,301,0,loop,0.01,23,0.14047497749328614,5001054,5000966,0.002879108996920119,0.002879108996920119,0.0,9,0.042781646425368476,0.002708304932548913,0.0020446501309015178,0.0022438553985838013,0.0023845285845106065,0.0018997512855806525,0.0021804771305433536,0.002322405539357612,0.002390881244765686,0.0027322215830967093,0.002879108996920119
primary,301,0,loop,0.01,24,0.14047497749328614,5001055,5000966,0.0029071444144402156,0.0029071444144402156,0.0,9,0.04003895490910114,0.0028722065625772244,0.002110360391830137,0.002274552419251472,0.0024396691797101745,0.0020998160602884466,0.002409766007823441,0.0022295955045701257,0.0025253878947582905,0.0025227486416042806,0.0029071444144402156
primary,301,0,loop,0.01,25,0.14047497749328614,5001056,5000966,0.0026787429983237358,0.0026016453794912207,0.028781267501951046,7,0.019039273444844833,0.0025118035498915515,0.0022340798551947795,0.002411369011857647,0.002267017266183646,0.0020356045643234533,0.0023676041946822514,0.002549570838716847,0.0026787429983237358,0.0025464806112275667,0.0026016453794912207
primary,301,0,loop,0.01,26,0.14047497749328614,5001057,5000966,0.002816500116321614,0.0023811160305961952,0.15458337212478176,0,0.011946347310752765,0.002816500116321614,0.002164086256379982,0.0022017094753105674,0.0024527648132577893,0.002183080753378916,0.002508040680546211,0.0024612359671640823,0.0025845882368848694,0.0024017051360968327,0.0023811160305961952
primary,301,0,loop,0.01,27,0.14047497749328614,5001058,5000966,0.002567382719598837,0.002511780287098286,0.02165724340762951,0,0.03107595836592819,0.002567382719598837,0.0019589004337350283,0.0023070035479736363,0.0022174087533788976,0.002047034084379159,0.002555660790794661,0.002323205433425879,0.0024795539354409432,0.00209868787781876,0.002511780287098286
primary,301,0,loop,0.01,28,0.14047497749328614,5001059,5000966,0.002967793237557099,0.002967793237557099,0.0,9,0.036855479710950045,0.0023976584247083197,0.0022099590783107724,0.0022909779781252154,0.0022342055105093223,0.002180010309733691,0.002303865642237757,0.0022006940341913824,0.0023625367342678823,0.0026281679980068445,0.002967793237557099
primary,301,0,loop,0.01,29,0.14047497749328614,5001060,5000966,0.003218980135438303,0.003218980135438303,0.0,9,0.05218326705936932,0.00247749709542862,0.002120384200675078,0.001974870090658661,0.0019428005596701875,0.0021864848542988606,0.0025255390206977493,0.00200498477369653,0.0023681757019913693,0.0025353926316090307,0.003218980135438303
primary,301,0,loop,0.01,30,0.14047497749328614,5001061,5000966,0.0030417955038216198,0.0030417955038216198,0.0,9,0.039831173903726,0.0025923983940841075,0.0022117801695186413,0.0021740755206844805,0.002243791568363293,0.00221234170734781,0.0025298974072154325,0.0023783259892067553,0.0021246570959581918,0.0028462782611184726,0.0030417955038216198
primary,301,0,loop,0.01,31,0.14047497749328614,5001062,5000966,0.00314671760984452,0.00314671760984452,0.0,9,0.05809534434927454,0.0026504668789301146,0.001977030136640968,0.0024204380833740763,0.0021309240432635184,0.0021310757562562105,0.0023117709031481256,0.0023939704746080855,0.002096306914956011,0.002355624539814979,0.00314671760984452
primary,301,2,loop,0.0001,0,0.0015208392143249512,5001128,5001127,0.24137494090658562,0.24137494090658562,0.0,9,0.04583014435100709,0.19611924641627285,0.1672867046407957,0.18006915530935527,0.20530866254833527,0.18778331652269753,0.21059145430775095,0.18892346691321643,0.17117289146438883,0.2105655305413853,0.24137494090658562
primary,301,2,loop,0.0001,1,0.0015208392143249512,5001129,5001127,0.21413705529325253,0.21413705529325253,0.0,9,0.025979833632770462,0.18419852757399272,0.1739515612610588,0.19632098299282105,0.1960037315212056,0.17737742522559594,0.20650971276187235,0.18471034371546305,0.20397742929591947,0.16154156940413936,0.21413705529325253
primary,301,2,loop,0.0001,2,0.0015208392143249512,5001130,5001127,0.24326992518370322,0.20321478892821637,0.16465305452400208,8,0.008825939025555335,0.21273586905616748,0.1893610943305925,0.17620087421314665,0.20323835933999204,0.1731531763284465,0.18354682878692893,0.1785409461991496,0.19097517394354296,0.24326992518370322,0.20321478892821637
primary,301,2,loop,0.0001,3,0.0015208392143249512,5001131,5001127,0.223802770418739,0.223802770418739,0.0,9,0.019407484358769257,0.20844987255735234,0.19161819154334828,0.1771194308362293,0.17543606234572498,0.20019213318178916,0.1892020595443834,0.19134414157079124,0.1767721662779721,0.20728246600123784,0.223802770418739
primary,301,2,loop,0.0001,4,0.0015208392143249512,5001132,5001127,0.2345808857399139,0.2320238257637179,0.010900547025046899,8,0.03066599559180611,0.2148152728017263,0.18154640772705238,0.17593596568403494,0.22994967440335753,0.18762929328704894,0.2184594009825611,0.16675398143807446,0.18691211687916065,0.2345808857399139,0.2320238257637179
primary,301,2,loop,0.0001,5,0.0015208392143249512,5001133,5001127,0.24515696446116808,0.24515696446116808,0.0,9,0.030357257849435892,0.21896223478505986,0.19229677400421127,0.17487699933023262,0.19242209141734914,0.17700739095524587,0.18907143695318668,0.18381039404745916,0.1840899637422174,0.20927267912458347,0.24515696446116808
primary,301,2,loop,0.0001,6,0.0015208392143249512,5001134,5001127,0.22400138956090634,0.22400138956090634,0.0,9,0.007081933480222181,0.19215621145222989,0.21166326014324505,0.17146512751405088,0.2004517335181651,0.1887842109751043,0.18534385940380158,0.18217740785192374,0.21224183665687055,0.19370341468240027,0.22400138956090634
primary,301,2,loop,0.0001,7,0.0015208392143249512,5001135,5001127,0.24976164359289071,0.24418518486074645,0.02232712217898245,8,0.040443781989744,0.20290708969372104,0.17668625819255446,0.16933102096204924,0.18937525100736977,0.17715642970850579,0.2085241886070123,0.15636166552985672,0.1960095594804653,0.24976164359289071,0.24418518486074645
primary,301,2,loop,0.0001,8,0.0015208392143249512,5001136,5001127,0.2432639565753534,0.2432639565753534,0.0,9,0.03199889248517979,0.20845981556376952,0.18832235832747657,0.1453381476774741,0.2016542053315055,0.17341323829262806,0.2086103629107919,0.18622471402712573,0.23045826707818676,0.16424056670332635,0.2432639565753534
primary,301,2,loop,0.0001,9,0.0015208392143249512,5001137,5001127,0.22825869161606402,0.22825869161606402,0.0,9,0.020062349024499833,0.1931934639606076,0.194412133346788,0.1780547140050444,0.20663446695979637,0.18575572426197903,0.18713007590950298,0.18837407125760197,0.19084032347436844,0.21403080126800544,0.22825869161606402
primary,301,2,loop,0.0001,10,0.0015208392143249512,5001138,5001127,0.2409641047433688,0.2409641047433688,0.0,9,0.04615152040284089,0.21024052469460353,0.1665731575416932,0.1607045440391903,0.19960515553636538,0.19670740717195956,0.19271869288926752,0.16202665154670037,0.19549385706874153,0.23249314514171782,0.2409641047433688
primary,301,2,loop,0.0001,11,0.0015208392143249512,5001139,5001127,0.23428939596339424,0.23428939596339424,0.0,9,0.046574081658792496,0.19673910450511956,0.1614124944411674,0.1519889684682047,0.19912354248420125,0.16709140129670907,0.19488366584435465,0.1908821588529829,0.2053396079874345,0.2296305700497724,0.23428939596339424
primary,301,2,loop,0.0001,12,0.0015208392143249512,5001140,5001127,0.24885081401746792,0.24885081401746792,0.0,9,0.04503383587338624,0.17196534271147262,0.1735701331622471,0.14151258931468058,0.21612510025026221,0.16232390106698014,0.19579024820279825,0.1805413565870053,0.1932661475107989,0.20462095158527197,0.24885081401746792
primary,301,2,loop,0.0001,13,0.0015208392143249512,5001141,5001127,0.221312138786415,0.221312138786415,0.0,9,0.027296476367788227,0.18335799149110146,0.17789643616995054,0.17892281939729954,0.19980887075296733,0.17515967183191092,0.21431384654539568,0.17426642969568595,0.18053687368501273,0.1976753085074893,0.221312138786415
primary,301,2,loop,0.0001,14,0.0015208392143249512,5001142,5001127,0.2574795584878844,0.21268699394353607,0.17396551713553626,8,0.008260456516389701,0.19199875073921704,0.19908616273458213,0.1825516803958537,0.16889644339841475,0.1817786911900078,0.2002151046423227,0.16113575662712332,0.1936157960999703,0.2574795584878844,0.21268699394353607
primary,301,2,loop,0.0001,15,0.0015208392143249512,5001143,5001127,0.22667115642415894,0.22667115642415894,0.0,9,0.023437055076775983,0.1957995288746542,0.187917545380668,0.1805069384654042,0.16668905299697664,0.17725192399865555,0.17017336589827256,0.15895346911303082,0.20002402017723567,0.2247192269872539,0.22667115642415894
primary,301,2,loop,0.0001,16,0.0015208392143249512,5001144,5001127,0.22069212214429954,0.22069212214429954,0.0,9,0.03288521421276944,0.1967860205060293,0.16964126600331206,0.16525613006897805,0.1577909615348096,0.17381213707691023,0.1945058982721889,0.16261583824261772,0.19682586115554035,0.20658145640068865,0.22069212214429954
primary,301,2,loop,0.0001,17,0.0015208392143249512,5001145,5001127,0.20580690524451184,0.20133377079148962,0.021734617930754627,8,0.00872980856119562,0.17921318697875113,0.18775264479631512,0.15777854317491366,0.19177601729391064,0.19983211918855784,0.1761679283688148,0.1731653373950455,0.17147937538717575,0.20580690524451184,0.20133377079148962
primary,301,2,loop,0.0001,18,0.0015208392143249512,5001146,5001127,0.25160574446432793,0.25160574446432793,0.0,9,0.031555763986908444,0.17809843216067678,0.19547187240941108,0.1909328592931835,0.20394601255235356,0.19179362355565416,0.19965951808495971,0.1664525029481062,0.18207994962246307,0.17466759038472762,0.25160574446432793
primary,301,2,loop,0.0001,19,0.0015208392143249512,5001147,5001127,0.27797632077269574,0.2237286491811139,0.1951521318096213,8,0.02168718899096004,0.17232946428932583,0.1880928758290507,0.1551873134413625,0.18944349569323535,0.19016436304136386,0.20093914453117567,0.19568058364546256,0.16844603493449345,0.27797632077269574,0.2237286491811139
primary,301,2,loop,0.0001,20,0.0015208392143249512,5001148,5001127,0.2217089557932025,0.2217089557932025,0.0,9,0.03860022124626349,0.21438798888002694,0.16280654717990262,0.16149907867200178,0.18894823985869463,0.19522406583138377,0.17318707595945207,0.15104361138471956,0.19924930461076729,0.16869555978636303,0.2217089557932025
primary,301,2,loop,0.0001,21,0.0015208392143249512,5001149,5001127,0.23435661926866405,0.23435661926866405,0.0,9,0.050787579125217135,0.1949730770616055,0.1561070406292677,0.1727944814435189,0.19865423664767326,0.18875328956284168,0.18524880320126388,0.1843778625822699,0.19767323675107001,0.19741015181556348,0.23435661926866405
primary,301,2,loop,0.0001,22,0.0015208392143249512,5001150,5001127,0.24361094282884632,0.24361094282884632,0.0,9,0.017310169969441878,0.18254098603660618,0.212106964186158,0.19611937757450393,0.17901534347459866,0.17538988960626312,0.17359048459376775,0.1594597211866785,0.18736374706829712,0.21644312642141264,0.24361094282884632
primary,301,2,loop,0.0001,23,0.0015208392143249512,5001151,5001127,0.24497651528345157,0.24497651528345157,0.0,9,0.03609699933431656,0.21239384044975168,0.1835313424929598,0.178294844652135,0.21530037325953014,0.1809364964227648,0.18897312505660127,0.16184228255273334,0.19228197908411232,0.22232355256122394,0.24497651528345157
