main_id,benchmark,category,task_name,analysis_role,length,failure,online_v7_first,v7_frozen,v8_frozen,v82_frozen,knn20,c4_assigned_radius,c32_assigned_radius,c32_union_radius,norm_only,cosine_knn20,knn_euclidean_OR_cosine,knn_euclidean_AND_cosine_latched
1629be6faf57dae1f52a1516,pro,Environment,open_the_top_drawer_and_put_the_bowl_inside,perturbation,30,True,-1,-1,-1,-1,10,10,12,11,10,-1,10,-1
38b9890937b61124ac37b9a8,pro,Position,put_the_wine_bottle_on_the_rack,perturbation,30,True,28,28,28,28,25,27,26,27,28,-1,25,-1
d7d72593e8b05edfa5e3def3,pro,Semantic,open_the_top_drawer_and_put_the_bowl_inside,perturbation,17,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5959da2b7d098070af7651dd,pro,Position,open_the_top_drawer_and_put_the_bowl_inside,perturbation,30,True,24,24,24,24,24,25,23,24,24,-1,24,-1
09788bb2164415492af41109,pro,Object,open_the_top_drawer_and_put_the_bowl_inside,perturbation,30,True,-1,-1,-1,-1,9,-1,-1,-1,9,-1,9,-1
b3deb28b49db2589a1b05e7b,pro,Semantic,turn_on_the_stove,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1f3ceb0e9e17530c6a37a979,pro,Environment,put_the_bowl_on_the_stove,perturbation,30,True,-1,-1,-1,24,10,10,17,17,11,-1,10,-1
a59e81d596ac5a9acadb0cec,pro,Task,put_the_bowl_on_the_plate,perturbation,30,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3a1f7f0614414e68d534d1f9,pro,Object,put_the_bowl_on_the_stove,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2e56a4ef2acb3f8ce8239a2c,pro,Position,open_the_middle_drawer_of_the_cabinet,perturbation,30,True,-1,-1,15,15,14,-1,14,14,-1,-1,14,-1
99bf33092ecd07c213d47100,pro,Semantic,put_the_wine_bottle_on_top_of_the_cabinet,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11b5277fd427e839a5a062ee,pro,Object,turn_on_the_stove,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
e78e3e9242864949b9ee9681,pro,Semantic,put_the_bowl_on_the_stove,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bd56d11e7e92a0b090e0ae82,pro,Environment,put_the_wine_bottle_on_the_rack,perturbation,30,True,-1,-1,20,20,19,20,21,21,20,-1,19,-1
10e6cc2896de5a671132921b,pro,Object,push_the_plate_to_the_front_of_the_stove,perturbation,21,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ccfa5db92e57d42cece1622a,pro,Task,open_the_middle_drawer_of_the_cabinet,perturbation,30,True,-1,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,-1
ce6bb0478e86550ce0f90aad,pro,Position,turn_on_the_stove,perturbation,30,True,-1,-1,17,14,-1,-1,-1,-1,-1,-1,-1,-1
ea6d7fdf7bcc6439baeedcfd,pro,Position,push_the_plate_to_the_front_of_the_stove,perturbation,30,True,12,12,12,12,10,12,11,12,12,-1,10,-1
941a541e342f2de9bc8aeb97,pro,Task,put_the_cream_cheese_in_the_bowl,perturbation,30,True,26,26,26,26,26,26,27,27,26,16,16,26
edbad28761a6d98f819ad5b1,pro,Position,turn_on_the_stove,perturbation,30,True,-1,-1,14,14,27,-1,28,-1,-1,-1,27,-1
9ab5fa88eb3528f4c4e143c4,pro,Semantic,put_the_wine_bottle_on_the_rack,perturbation,14,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3ebf80e1cdd4910ffbe19599,pro,Position,push_the_plate_to_the_front_of_the_stove,perturbation,30,True,25,25,25,25,25,25,26,26,25,-1,25,-1
cc2d77f50cdbcc493b5a7dde,pro,Position,put_the_bowl_on_the_plate,perturbation,30,True,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,12,-1
196524def7d35d1387d95276,pro,Position,put_the_bowl_on_the_stove,perturbation,30,True,29,29,15,15,22,23,22,22,29,-1,22,-1
3d9cf6945819a3ca68d2c3b1,pro,Position,put_the_bowl_on_the_stove,perturbation,30,True,-1,-1,26,24,-1,-1,-1,-1,-1,-1,-1,-1
2c7599a2f4fc2b10077491c9,pro,Task,open_the_middle_drawer_of_the_cabinet,perturbation,30,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6fdc43a11b6cdf6d698bc6fc,pro,Semantic,put_the_cream_cheese_in_the_bowl,perturbation,10,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cde621ba82773b5271e7515f,pro,Task,open_the_middle_drawer_of_the_cabinet,perturbation,30,True,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,18,-1
bdf7d1156659c4597fd88b73,pro,Position,put_the_wine_bottle_on_the_rack,perturbation,30,True,27,27,27,27,23,26,19,19,27,-1,23,-1
c5643a29c2be146c58aea493,pro,Semantic,push_the_plate_to_the_front_of_the_stove,perturbation,30,True,-1,-1,10,10,-1,-1,-1,-1,-1,-1,-1,-1
08c8500115f17cc366a0efd9,pro,Task,put_the_bowl_on_the_plate,perturbation,30,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9d1de2566f8b756bee29d4cf,pro,Object,put_the_wine_bottle_on_the_rack,perturbation,12,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
b529f86f026d80e72906de56,pro,Environment,put_the_wine_bottle_on_the_rack,perturbation,30,True,-1,-1,19,19,23,23,-1,24,23,-1,23,-1
83b33b287c44de86148082c4,pro,Task,push_the_plate_to_the_front_of_the_stove,perturbation,30,True,29,29,9,9,16,29,28,18,28,-1,16,-1
fc1c81a740e533a0f0122a84,pro,Semantic,open_the_middle_drawer_of_the_cabinet,perturbation,12,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c3d00a7b23d53c314877b309,pro,Environment,put_the_wine_bottle_on_the_rack,perturbation,30,True,-1,-1,-1,-1,28,28,13,15,28,-1,28,-1
3399e54590d8de648a1639c4,pro,Semantic,open_the_top_drawer_and_put_the_bowl_inside,perturbation,17,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
815aa70536de53a3b86a9fa7,pro,Semantic,open_the_middle_drawer_of_the_cabinet,perturbation,12,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
09502c442afd361a06d703ea,pro,Task,turn_on_the_stove,perturbation,5,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
67bea40307737a0cb29611f6,pro,Object,open_the_middle_drawer_of_the_cabinet,perturbation,30,True,15,15,15,15,14,15,15,15,15,-1,14,-1
f0cdf9955b86b66a931c3225,pro,Environment,put_the_bowl_on_the_plate,perturbation,30,True,-1,-1,-1,-1,10,14,12,-1,-1,-1,10,-1
7b916f24adf676acb5d2e457,pro,Position,put_the_bowl_on_top_of_the_cabinet,perturbation,30,True,23,23,23,23,23,24,24,24,23,-1,23,-1
947c345724dfa88f3dbb35d2,pro,Environment,put_the_wine_bottle_on_top_of_the_cabinet,perturbation,30,True,-1,-1,21,20,22,22,23,23,22,-1,22,-1
fb119ddfb7a34bbc16275a31,pro,Position,put_the_bowl_on_top_of_the_cabinet,perturbation,30,True,15,15,15,15,15,15,15,15,15,-1,15,-1
0b373ce025cc712d3552302b,pro,Object,put_the_wine_bottle_on_the_rack,perturbation,30,True,21,21,21,21,19,22,21,20,21,-1,19,-1
789951a7440b6c887cbef3e9,pro,Task,push_the_plate_to_the_front_of_the_stove,perturbation,30,True,-1,-1,9,9,-1,13,-1,-1,24,-1,-1,-1
3dc06925be41bfb881a833d0,pro,Task,put_the_bowl_on_the_plate,perturbation,30,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
545ef22c525765daf9113965,pro,Object,put_the_bowl_on_top_of_the_cabinet,perturbation,30,True,14,14,14,14,14,15,14,14,14,-1,14,-1
9dac0420539a8a751eda5f1a,pro,Task,turn_on_the_stove,perturbation,5,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
d7bdd92f3ef6755542361d85,pro,Object,open_the_top_drawer_and_put_the_bowl_inside,perturbation,30,True,23,23,23,23,22,24,29,29,23,-1,22,-1
1025d76514bc4ccc6f3db51b,pro,Task,put_the_cream_cheese_in_the_bowl,perturbation,30,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,26,-1
99769ed79e1d4ac92203e95c,pro,Object,put_the_bowl_on_the_stove,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ed8c2a080c012f21a82ab597,pro,Position,turn_on_the_stove,perturbation,30,True,-1,-1,12,12,14,13,20,29,-1,-1,14,-1
1ba8bea2f397cc6a6f19930a,pro,Task,put_the_wine_bottle_on_top_of_the_cabinet,perturbation,30,True,-1,-1,26,25,-1,-1,-1,-1,-1,-1,-1,-1
33139d2569c5979080400ff2,pro,Task,put_the_bowl_on_the_stove,perturbation,30,True,16,16,16,16,16,16,16,16,15,-1,16,-1
4fd4bc463581aed3ee3cceb9,pro,Object,put_the_cream_cheese_in_the_bowl,perturbation,30,True,-1,-1,20,20,-1,-1,-1,-1,-1,-1,-1,-1
74cd628b1a55188fc6300548,pro,Task,put_the_wine_bottle_on_top_of_the_cabinet,perturbation,30,True,26,26,13,12,24,26,24,25,26,-1,24,-1
4b1e0ca7f4f7970720c36e0f,pro,Task,push_the_plate_to_the_front_of_the_stove,perturbation,30,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
b8e514615ae9bc045a734266,pro,Position,open_the_top_drawer_and_put_the_bowl_inside,perturbation,30,True,23,23,10,10,-1,-1,11,10,-1,-1,-1,-1
0bcda58502b5c4ac91a70f2d,pro,Environment,open_the_top_drawer_and_put_the_bowl_inside,perturbation,30,True,-1,-1,-1,29,12,12,13,13,12,-1,12,-1
ee2ce836c72c6423f2feb5ea,pro,Position,put_the_bowl_on_the_stove,perturbation,30,True,-1,-1,14,14,14,14,15,15,15,-1,14,-1
636fab7117771515b583b2be,pro,Semantic,put_the_bowl_on_top_of_the_cabinet,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
93649bb343e3bbc32a20ad84,pro,Object,open_the_top_drawer_and_put_the_bowl_inside,perturbation,30,True,24,24,24,24,22,24,23,23,24,-1,22,-1
ad52a2060dd759219c1af37c,pro,Position,put_the_cream_cheese_in_the_bowl,perturbation,30,True,-1,-1,20,11,-1,-1,-1,-1,-1,-1,-1,-1
3c287dd0732b596523c646ff,pro,Task,turn_on_the_stove,perturbation,5,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
a233a7ea500f7789294015f4,pro,Semantic,open_the_top_drawer_and_put_the_bowl_inside,perturbation,18,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fc82cafb6bbe4fdbe7053967,pro,Task,put_the_bowl_on_the_stove,perturbation,30,True,17,17,17,17,16,17,-1,17,15,-1,16,-1
4885ba104caa9b4b499e676c,pro,Environment,open_the_middle_drawer_of_the_cabinet,perturbation,30,True,-1,-1,25,24,25,25,26,26,25,-1,25,-1
c0d108da3501e3846a819f2f,pro,Position,put_the_wine_bottle_on_the_rack,perturbation,30,True,28,28,28,28,25,26,27,16,27,-1,25,-1
95cfda7d7b001df1068a245b,pro,Object,push_the_plate_to_the_front_of_the_stove,perturbation,15,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
e8ce28cda92ccc87b71052f5,pro,Task,open_the_middle_drawer_of_the_cabinet,perturbation,30,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
647049cf2a21937f7f2da000,pro,Position,turn_on_the_stove,perturbation,30,True,-1,-1,14,13,13,15,14,17,-1,-1,13,-1
cedcd47708548fc75fc5f07f,pro,Task,turn_on_the_stove,perturbation,5,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
b960df6174832524114c7841,pro,Environment,put_the_wine_bottle_on_top_of_the_cabinet,perturbation,30,True,-1,-1,20,20,20,20,21,21,21,-1,20,-1
8796c11e507083a90df30441,pro,Position,put_the_bowl_on_top_of_the_cabinet,perturbation,30,True,15,15,15,15,15,16,16,16,15,-1,15,-1
21ae70ca2e6f60298ead0df8,pro,Position,push_the_plate_to_the_front_of_the_stove,perturbation,30,True,11,11,11,11,9,11,10,11,11,-1,9,-1
7556dcce0f5e20bb6a1d86dd,pro,Environment,push_the_plate_to_the_front_of_the_stove,perturbation,30,True,-1,-1,7,7,-1,-1,12,10,-1,-1,-1,-1
4c74d3dd1b72d655dabf28ad,pro,Environment,put_the_bowl_on_top_of_the_cabinet,perturbation,30,True,-1,-1,-1,-1,10,10,12,15,23,-1,10,-1
349c63aa7c350108f7624b58,pro,Position,push_the_plate_to_the_front_of_the_stove,perturbation,30,True,11,11,11,11,10,11,11,11,11,-1,10,-1
961df74819d0aba05b1b7439,pro,Object,open_the_middle_drawer_of_the_cabinet,perturbation,12,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6133daab41023be33e432b0b,pro,Semantic,put_the_wine_bottle_on_the_rack,perturbation,13,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9caaaec142786247e0544f4c,pro,Environment,turn_on_the_stove,perturbation,30,True,-1,-1,11,10,20,20,22,29,29,-1,20,-1
