worker,init_state_id,snapshot,snapshot_key,candidate,episode_id,success,failure,inference_calls,action_steps,static_window_fraction,late_static_window_fraction,longest_static_window_steps,terminal_static_window_steps,loop_return_count,loop_return_fraction,loop_max_lag,loop_best_eef_path_m,target_count,placed_end_count,ever_goal_count,unmoved_end_count,unplaced_unmoved_end_count,lift_count,drop_count,subtask_undo_count,goal_regression_max_m,object_path_total_m,goal_distance_start_m,goal_distance_end_m,goal_progress_m,eef_path_m,eef_net_m,eef_path_efficiency,goal_progress_per_eef_m,descriptor_active_low_efficiency,eef_query_reversal_rate,gripper_query_flip_count,target_metrics_json,physical_labels,primary_failure_type,label_stagnation,label_loop_or_cycling,label_drop_or_regrasp,label_subtask_undo,label_goal_regression,label_goal_contact_near_miss,label_stove_not_on,label_single_subtask_omission,label_active_retry,label_no_progress,recorded_success,replayed_success,on__moka_pot_1__flat_stove_1_cook_region,on__moka_pot_2__flat_stove_1_cook_region,turnon__flat_stove_1,terminal_exact_on_count,terminal_exact_turnon,label_non_stagnation_non_loop
0,0,2,w00_s002,11,100000211,False,True,50,500,0.0,0.0,0.0,0.0,2.0,0.04,6.0,0.29298102855682373,2,0,1,1,1,1,1,1,0.18306240439414978,0.5499199666082859,0.29223233461380005,0.30175942182540894,-0.009527087211608887,1.7848291397094727,0.1849142163991928,0.10360331545757506,0.0,True,0.02857142857142857,3,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3946026563644409, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3939363360404968, ""goal_regression_m"": 0.0009751021862030029, ""lift_count"": 0, ""max_lift_m"": 0.0027309060096740723, ""net_m"": 0.0019453484565019608, ""path_m"": 0.01915622130036354, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 1, ""goal_end_m"": 0.20891620218753815, ""goal_entry_count"": 1, ""goal_exit_count"": 1, ""goal_min_m"": 0.032257575541734695, ""goal_regression_m"": 0.18306240439414978, ""lift_count"": 1, ""max_lift_m"": 0.083698570728302, ""net_m"": 0.12518799304962158, ""path_m"": 0.5307637453079224, ""placed_end"": false}}",drop_or_regrasp;goal_regression;loop_or_cycling;subtask_undo,subtask_undo,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,0,True,False
0,0,2,w00_s002,12,100000212,False,True,50,500,0.07276507276507277,0.14522821576763487,47.0,0.0,37.0,0.38,31.0,1.0052624940872192,2,0,0,1,1,0,0,0,0.013719156384468079,0.13803356885910034,0.29223233461380005,0.2864777743816376,0.005754560232162476,1.8595571517944336,0.16599871218204498,0.08926787327932337,0.0030945863785952726,True,0.0,4,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3965039849281311, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3965039849281311, ""goal_regression_m"": 0.0, ""lift_count"": 0, ""max_lift_m"": 0.0, ""net_m"": 0.0, ""path_m"": 0.0, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.17645154893398285, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.1632179468870163, ""goal_regression_m"": 0.013719156384468079, ""lift_count"": 0, ""max_lift_m"": 0.017506837844848633, ""net_m"": 0.026543861255049706, ""path_m"": 0.13803356885910034, ""placed_end"": false}}",loop_or_cycling,loop_or_cycling,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,True,False
0,0,2,w00_s002,13,100000213,False,True,50,500,0.4095634095634096,0.8174273858921162,216.0,216.0,21.0,0.32,42.0,0.8906610608100891,2,0,0,1,1,1,1,0,0.017075061798095703,0.16324478387832642,0.29223233461380005,0.27848824858665466,0.013744086027145386,1.1944377422332764,0.16731640696525574,0.14007963835136286,0.011506741239980958,True,0.0,2,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3965039849281311, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3965039849281311, ""goal_regression_m"": 0.0, ""lift_count"": 0, ""max_lift_m"": 0.0, ""net_m"": 0.0, ""path_m"": 0.0, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 1, ""goal_end_m"": 0.16047251224517822, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.14363688230514526, ""goal_regression_m"": 0.017075061798095703, ""lift_count"": 1, ""max_lift_m"": 0.0451468825340271, ""net_m"": 0.028385397046804428, ""path_m"": 0.16324478387832642, ""placed_end"": false}}",drop_or_regrasp;loop_or_cycling;stagnation,drop_or_regrasp,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,0,True,False
0,0,2,w00_s002,14,100000214,False,True,50,500,0.006237006237006237,0.012448132780082987,21.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,1,1,0,0,0.009466201066970825,0.5755960866808891,0.29223233461380005,0.19851046800613403,0.09372186660766602,1.973773717880249,0.2989358603954315,0.1514539674367922,0.047483592348326234,True,0.0,4,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3962339162826538, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.38865360617637634, ""goal_regression_m"": 0.009466201066970825, ""lift_count"": 0, ""max_lift_m"": 0.008851706981658936, ""net_m"": 0.00029699187143705785, ""path_m"": 0.07485675066709518, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0007870085537433624, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.00017564416339155287, ""goal_regression_m"": 0.0030363653786480427, ""lift_count"": 1, ""max_lift_m"": 0.09326905012130737, ""net_m"": 0.3181005120277405, ""path_m"": 0.500739336013794, ""placed_end"": true}}",single_subtask_omission,single_subtask_omission,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,1,True,True
0,0,2,w00_s002,15,100000215,False,True,50,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,1,1,0,0,0.004992306232452393,0.5488589331507683,0.29223233461380005,0.19773070514202118,0.09450162947177887,2.4198856353759766,0.13591139018535614,0.056164385704219305,0.039052105640974305,True,0.029411764705882353,4,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3950645923614502, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.39257511496543884, ""goal_regression_m"": 0.004992306232452393, ""lift_count"": 0, ""max_lift_m"": 0.005028843879699707, ""net_m"": 0.0015693159075453877, ""path_m"": 0.0382116362452507, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0003968037199229002, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.00029086339054629207, ""goal_regression_m"": 0.0013426737859845161, ""lift_count"": 1, ""max_lift_m"": 0.09832948446273804, ""net_m"": 0.32369264960289, ""path_m"": 0.5106472969055176, ""placed_end"": true}}",single_subtask_omission,single_subtask_omission,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,1,True,True
0,0,3,w00_s003,0,100000300,False,True,49,490,0.07643312101910828,0.15254237288135594,44.0,44.0,68.0,0.46938775510204084,38.0,1.5770444869995117,2,0,0,2,2,0,0,0,0.010072097182273865,0.05401819944381714,0.29223233461380005,0.29280325770378113,-0.0005709230899810791,1.8432328701019287,0.17238326370716095,0.09352223829299895,0.0,True,0.05405405405405406,5,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3965039849281311, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3965039849281311, ""goal_regression_m"": 0.0, ""lift_count"": 0, ""max_lift_m"": 0.0, ""net_m"": 0.0, ""path_m"": 0.0, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.18910251557826996, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.18131303787231445, ""goal_regression_m"": 0.010072097182273865, ""lift_count"": 0, ""max_lift_m"": 0.004931747913360596, ""net_m"": 0.004804575815796852, ""path_m"": 0.05401819944381714, ""placed_end"": false}}",loop_or_cycling,loop_or_cycling,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,True,False
0,0,3,w00_s003,1,100000301,False,True,49,490,0.0021231422505307855,0.00423728813559322,20.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,1,1,0,0,0.007282693404704332,0.5253165736794472,0.29223233461380005,0.20099957287311554,0.09123276174068451,1.9816067218780518,0.3116605579853058,0.15727669599845323,0.04603979222184884,True,0.034482758620689655,3,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.393460214138031, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3903481960296631, ""goal_regression_m"": 0.005754321813583374, ""lift_count"": 0, ""max_lift_m"": 0.006148278713226318, ""net_m"": 0.0031141520012170076, ""path_m"": 0.07231832295656204, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.008538930676877499, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.0013768753269687295, ""goal_regression_m"": 0.007282693404704332, ""lift_count"": 1, ""max_lift_m"": 0.1086227297782898, ""net_m"": 0.33106595277786255, ""path_m"": 0.45299825072288513, ""placed_end"": true}}",single_subtask_omission,single_subtask_omission,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,1,True,True
0,0,3,w00_s003,2,100000302,False,True,49,490,0.0,0.0,0.0,0.0,10.0,0.12244897959183673,33.0,1.5093532800674438,2,0,1,1,1,1,1,1,0.1079021692276001,0.430033341050148,0.29223233461380005,0.27670806646347046,0.01552426815032959,2.097412586212158,0.2677120566368103,0.12763919621569897,0.007401628202472927,True,0.05263157894736842,4,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3951011598110199, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.393619179725647, ""goal_regression_m"": 0.002649933099746704, ""lift_count"": 0, ""max_lift_m"": 0.004593253135681152, ""net_m"": 0.0014263939810916781, ""path_m"": 0.03377096354961395, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 1, ""goal_end_m"": 0.15831494331359863, ""goal_entry_count"": 1, ""goal_exit_count"": 1, ""goal_min_m"": 0.0505891852080822, ""goal_regression_m"": 0.1079021692276001, ""lift_count"": 1, ""max_lift_m"": 0.06902807950973511, ""net_m"": 0.16636575758457184, ""path_m"": 0.39626237750053406, ""placed_end"": false}}",drop_or_regrasp;goal_regression;loop_or_cycling;subtask_undo,subtask_undo,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,0,True,False
0,0,3,w00_s003,3,100000303,False,True,49,490,0.2908704883227176,0.5805084745762712,156.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,1,1,0,0,0.00810229778289795,0.5177663564682007,0.29223233461380005,0.1996893584728241,0.09254297614097595,1.7025136947631836,0.11594758182764053,0.06810375868592859,0.05435667062510678,True,0.043478260869565216,3,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3946824073791504, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3876645863056183, ""goal_regression_m"": 0.00810229778289795, ""lift_count"": 0, ""max_lift_m"": 0.006728410720825195, ""net_m"": 0.0019113814923912287, ""path_m"": 0.08229103684425354, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0046963198110461235, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.002120023127645254, ""goal_regression_m"": 0.004640593659132719, ""lift_count"": 1, ""max_lift_m"": 0.10639971494674683, ""net_m"": 0.32030391693115234, ""path_m"": 0.43547531962394714, ""placed_end"": true}}",single_subtask_omission;stagnation,single_subtask_omission,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,1,True,False
0,0,3,w00_s003,4,100000304,False,True,49,490,0.37791932059447986,0.7542372881355932,109.0,107.0,0.0,0.0,0.0,0.0,2,1,1,1,1,1,0,0,0.005053509958088398,0.47648831829428673,0.29223233461380005,0.19906634092330933,0.09316599369049072,1.4306159019470215,0.20024126768112183,0.13996857396076753,0.06512299602129044,True,0.09523809523809523,2,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.39249032735824585, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3889586329460144, ""goal_regression_m"": 0.003938853740692139, ""lift_count"": 0, ""max_lift_m"": 0.006867766380310059, ""net_m"": 0.017896264791488647, ""path_m"": 0.0586298368871212, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0056423465721309185, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.002333330688998103, ""goal_regression_m"": 0.005053509958088398, ""lift_count"": 1, ""max_lift_m"": 0.10499817132949829, ""net_m"": 0.3193150460720062, ""path_m"": 0.4178584814071655, ""placed_end"": true}}",single_subtask_omission;stagnation,single_subtask_omission,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,1,True,False
0,0,3,w00_s003,5,100000305,False,True,49,490,0.06794055201698514,0.13559322033898305,47.0,47.0,66.0,0.40816326530612246,27.0,1.1333937644958496,2,0,0,1,1,0,0,0,0.007377073168754578,0.18372008204460144,0.29223233461380005,0.27255484461784363,0.01967748999595642,1.7694076299667358,0.13420923054218292,0.07584980886778814,0.011120947860005751,True,0.058823529411764705,4,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3965039849281311, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3965039849281311, ""goal_regression_m"": 0.0, ""lift_count"": 0, ""max_lift_m"": 0.0, ""net_m"": 0.0, ""path_m"": 0.0, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.14860568940639496, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.14166204631328583, ""goal_regression_m"": 0.007377073168754578, ""lift_count"": 0, ""max_lift_m"": 0.0252951979637146, ""net_m"": 0.05056886374950409, ""path_m"": 0.18372008204460144, ""placed_end"": false}}",loop_or_cycling,loop_or_cycling,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,True,False
0,0,3,w00_s003,6,100000306,False,True,49,490,0.4140127388535032,0.826271186440678,179.0,179.0,84.0,0.40816326530612246,43.0,0.887518048286438,2,0,0,2,2,0,0,0,0.01786191761493683,0.1631101667881012,0.29223233461380005,0.2852551341056824,0.006977200508117676,1.0929943323135376,0.14791177213191986,0.1353271172219489,0.006383565130982022,True,0.05263157894736842,2,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3965039849281311, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3965039849281311, ""goal_regression_m"": 0.0, ""lift_count"": 0, ""max_lift_m"": 0.0, ""net_m"": 0.0, ""path_m"": 0.0, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.17400631308555603, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.156183660030365, ""goal_regression_m"": 0.01786191761493683, ""lift_count"": 0, ""max_lift_m"": 0.02264392375946045, ""net_m"": 0.0203090887516737, ""path_m"": 0.1631101667881012, ""placed_end"": false}}",loop_or_cycling;stagnation,loop_or_cycling,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,True,False
0,0,3,w00_s003,7,100000307,False,True,49,490,0.39490445859872614,0.788135593220339,118.0,118.0,69.0,0.3877551020408163,43.0,0.8734564781188965,2,0,0,2,2,0,0,0,0.018456488847732544,0.15842702984809875,0.29223233461380005,0.2870410978794098,0.005191236734390259,1.0794334411621094,0.14725518226623535,0.13641895521385886,0.004809223557870706,True,0.05263157894736842,2,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3965039849281311, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3965039849281311, ""goal_regression_m"": 0.0, ""lift_count"": 0, ""max_lift_m"": 0.0, ""net_m"": 0.0, ""path_m"": 0.0, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.17757821083068848, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.15912172198295593, ""goal_regression_m"": 0.018456488847732544, ""lift_count"": 0, ""max_lift_m"": 0.021907031536102295, ""net_m"": 0.01838434301316738, ""path_m"": 0.15842702984809875, ""placed_end"": false}}",loop_or_cycling;stagnation,loop_or_cycling,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,True,False
0,0,3,w00_s003,8,100000308,False,True,49,490,0.11889596602972399,0.23728813559322035,49.0,0.0,2.0,0.04081632653061224,7.0,0.34532466530799866,2,0,0,2,2,1,1,0,0.044874176383018494,0.20422382652759552,0.29223233461380005,0.2903991937637329,0.0018331408500671387,1.277994990348816,0.1499159187078476,0.11730556053817515,0.001434388134468979,True,0.05,2,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3965039849281311, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3965039849281311, ""goal_regression_m"": 0.0, ""lift_count"": 0, ""max_lift_m"": 0.0, ""net_m"": 0.0, ""path_m"": 0.0, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 1, ""goal_end_m"": 0.18429440259933472, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.13942022621631622, ""goal_regression_m"": 0.044874176383018494, ""lift_count"": 1, ""max_lift_m"": 0.0427820086479187, ""net_m"": 0.015364994294941425, ""path_m"": 0.20422382652759552, ""placed_end"": false}}",drop_or_regrasp;loop_or_cycling,drop_or_regrasp,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,0,True,False
0,0,3,w00_s003,9,100000309,False,True,49,490,0.35456475583864117,0.7076271186440678,83.0,33.0,5.0,0.10204081632653061,14.0,0.7775778770446777,2,0,0,1,1,0,0,0,0.004486054182052612,0.11441805958747864,0.29223233461380005,0.2777882516384125,0.014444082975387573,1.239999771118164,0.13431617617607117,0.10831951691003312,0.011648456162506133,True,0.05263157894736842,2,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3965039849281311, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3965039849281311, ""goal_regression_m"": 0.0, ""lift_count"": 0, ""max_lift_m"": 0.0, ""net_m"": 0.0, ""path_m"": 0.0, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.15907253324985504, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.15730687975883484, ""goal_regression_m"": 0.004486054182052612, ""lift_count"": 0, ""max_lift_m"": 0.03205984830856323, ""net_m"": 0.031004687771201134, ""path_m"": 0.11441805958747864, ""placed_end"": false}}",loop_or_cycling;stagnation,loop_or_cycling,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,True,False
0,0,3,w00_s003,10,100000310,False,True,49,490,0.055201698513800426,0.11016949152542373,34.0,0.0,83.0,0.4489795918367347,43.0,1.5620033740997314,2,0,0,2,2,0,0,0,0.01035645604133606,0.12294311076402664,0.29223233461380005,0.2874882221221924,0.004744112491607666,1.7764604091644287,0.15812401473522186,0.08901071699627501,0.0026705422012974073,True,0.06060606060606061,4,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3965039849281311, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3965039849281311, ""goal_regression_m"": 0.0, ""lift_count"": 0, ""max_lift_m"": 0.0, ""net_m"": 0.0, ""path_m"": 0.0, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.17847248911857605, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.17387467622756958, ""goal_regression_m"": 0.01035645604133606, ""lift_count"": 0, ""max_lift_m"": 0.010178983211517334, ""net_m"": 0.011100776493549347, ""path_m"": 0.12294311076402664, ""placed_end"": false}}",loop_or_cycling,loop_or_cycling,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,True,False
0,0,3,w00_s003,11,100000311,False,True,49,490,0.346072186836518,0.673728813559322,148.0,42.0,147.0,0.46938775510204084,43.0,0.9678547382354736,2,0,0,2,2,0,0,0,0.015243619680404663,0.12940815091133118,0.29223233461380005,0.29209762811660767,0.0001347064971923828,1.1716535091400146,0.1430255025625229,0.1220715010425758,0.00011497127447794393,True,0.05,2,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3965039849281311, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3965039849281311, ""goal_regression_m"": 0.0, ""lift_count"": 0, ""max_lift_m"": 0.0, ""net_m"": 0.0, ""path_m"": 0.0, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.18769125640392303, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.17244763672351837, ""goal_regression_m"": 0.015243619680404663, ""lift_count"": 0, ""max_lift_m"": 0.014990925788879395, ""net_m"": 0.012242324650287628, ""path_m"": 0.12940815091133118, ""placed_end"": false}}",loop_or_cycling;stagnation,loop_or_cycling,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,True,False
0,0,3,w00_s003,12,100000312,False,True,49,490,0.01910828025477707,0.0,27.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0,0,2,0,0,0.05259846895933151,1.15202796459198,0.29223233461380005,0.028707917779684067,0.2635244131088257,2.0715155601501465,0.23979073762893677,0.11575618462241065,0.1272133399228365,False,0.0,4,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.051271308213472366, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.0012814832152798772, ""goal_regression_m"": 0.05259846895933151, ""lift_count"": 1, ""max_lift_m"": 0.1327698826789856, ""net_m"": 0.36238935589790344, ""path_m"": 0.7061059474945068, ""placed_end"": true}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.006144528742879629, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.002329546259716153, ""goal_regression_m"": 0.004512703977525234, ""lift_count"": 1, ""max_lift_m"": 0.08856755495071411, ""net_m"": 0.32505229115486145, ""path_m"": 0.44592201709747314, ""placed_end"": true}}",goal_contact_near_miss,goal_contact_near_miss,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,True,True
0,0,3,w00_s003,13,100000313,True,False,43,427,0.03676470588235294,0.07352941176470588,34.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0,0,2,0,0,0.0,1.0286292433738708,0.29223233461380005,0.0,0.29223233461380005,1.9079320430755615,0.3049733340740204,0.15984496679578133,0.15316705627666138,False,0.0,3,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.0, ""goal_regression_m"": 0.0, ""lift_count"": 1, ""max_lift_m"": 0.12434500455856323, ""net_m"": 0.42798134684562683, ""path_m"": 0.579382598400116, ""placed_end"": true}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.0, ""goal_regression_m"": 0.0, ""lift_count"": 1, ""max_lift_m"": 0.07777458429336548, ""net_m"": 0.3085096478462219, ""path_m"": 0.4492466449737549, ""placed_end"": true}}",success,success,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,2,True,False
0,0,3,w00_s003,14,100000314,False,True,49,490,0.2929936305732484,0.5847457627118644,123.0,123.0,0.0,0.0,0.0,0.0,2,1,1,0,0,1,0,0,0.021384865045547485,0.5076106935739517,0.29223233461380005,0.2102135568857193,0.08201877772808075,1.4926663637161255,0.22832758724689484,0.15296625742838676,0.05494783008567817,True,0.0,2,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.4141553044319153, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3928609788417816, ""goal_regression_m"": 0.021384865045547485, ""lift_count"": 0, ""max_lift_m"": 0.009624958038330078, ""net_m"": 0.031356532126665115, ""path_m"": 0.06740294396877289, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0062718172557652, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.002323451917618513, ""goal_regression_m"": 0.005160374101251364, ""lift_count"": 1, ""max_lift_m"": 0.11069780588150024, ""net_m"": 0.326479971408844, ""path_m"": 0.44020774960517883, ""placed_end"": true}}",stagnation,stagnation,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,True,False
0,0,3,w00_s003,15,100000315,False,True,49,490,0.23991507430997877,0.4788135593220339,122.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,1,1,0,0,0.005292326211929321,0.5347387194633484,0.29223233461380005,0.1998673677444458,0.09236496686935425,1.4830734729766846,0.19975003600120544,0.13468654091714424,0.06227942752152935,True,0.05,2,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3945678770542145, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.39002037048339844, ""goal_regression_m"": 0.005292326211929321, ""lift_count"": 0, ""max_lift_m"": 0.010051548480987549, ""net_m"": 0.0021780026145279408, ""path_m"": 0.09817594289779663, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.0051668668165802956, ""goal_entry_count"": 1, ""goal_exit_count"": 0, ""goal_min_m"": 0.002233921317383647, ""goal_regression_m"": 0.0029329454991966486, ""lift_count"": 1, ""max_lift_m"": 0.11327511072158813, ""net_m"": 0.3249470293521881, ""path_m"": 0.43656277656555176, ""placed_end"": true}}",single_subtask_omission;stagnation,single_subtask_omission,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,1,True,False
0,0,4,w00_s004,0,100000400,False,True,48,480,0.0650759219088937,0.12987012987012986,45.0,45.0,56.0,0.3958333333333333,37.0,1.5695902109146118,2,0,0,2,2,0,0,0,0.005525261163711548,0.03875240683555603,0.29223233461380005,0.2914031744003296,0.000829160213470459,1.817000150680542,0.16400626301765442,0.0902621075492081,0.00045633469714347795,True,0.05555555555555555,4,"{""moka_pot_1_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.3965039849281311, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.3965039849281311, ""goal_regression_m"": 0.0, ""lift_count"": 0, ""max_lift_m"": 0.0, ""net_m"": 0.0, ""path_m"": 0.0, ""placed_end"": false}, ""moka_pot_2_joint0"": {""drop_count"": 0, ""goal_end_m"": 0.18630239367485046, ""goal_entry_count"": 0, ""goal_exit_count"": 0, ""goal_min_m"": 0.18245621025562286, ""goal_regression_m"": 0.005525261163711548, ""lift_count"": 0, ""max_lift_m"": 0.004039108753204346, ""net_m"": 0.0028917421586811543, ""path_m"": 0.03875240683555603, ""placed_end"": false}}",loop_or_cycling,loop_or_cycling,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,True,False
