scope,suite,method,failure,episodes,unique_episodes,bin,count,fraction
unseen,libero_spatial,knn10,False,3472,3084,q15-19,1,0.0002880184331797235
unseen,libero_spatial,knn10,False,3472,3084,q20-29,0,0.0
unseen,libero_spatial,knn10,False,3472,3084,q30-39,0,0.0
unseen,libero_spatial,knn10,False,3472,3084,q40-51,0,0.0
unseen,libero_spatial,knn10,False,3472,3084,no_alarm,3325,0.9576612903225806
unseen,libero_spatial,knn10,True,128,116,q0-7,0,0.0
unseen,libero_spatial,knn10,True,128,116,q8-10,18,0.140625
unseen,libero_spatial,knn10,True,128,116,q11-14,93,0.7265625
unseen,libero_spatial,knn10,True,128,116,q15-19,17,0.1328125
unseen,libero_spatial,knn10,True,128,116,q20-29,0,0.0
unseen,libero_spatial,knn10,True,128,116,q30-39,0,0.0
unseen,libero_spatial,knn10,True,128,116,q40-51,0,0.0
unseen,libero_spatial,knn10,True,128,116,no_alarm,0,0.0
unseen,all,knn10_cross_task,False,13909,10745,q0-7,0,0.0
unseen,all,knn10_cross_task,False,13909,10745,q8-10,285,0.020490330002156876
unseen,all,knn10_cross_task,False,13909,10745,q11-14,191,0.013732115896182328
unseen,all,knn10_cross_task,False,13909,10745,q15-19,15,0.0010784384211661514
unseen,all,knn10_cross_task,False,13909,10745,q20-29,6,0.0004313753684664606
unseen,all,knn10_cross_task,False,13909,10745,q30-39,13,0.0009346466316773312
unseen,all,knn10_cross_task,False,13909,10745,q40-51,0,0.0
unseen,all,knn10_cross_task,False,13909,10745,no_alarm,13399,0.9633330936803508
unseen,all,knn10_cross_task,True,491,455,q0-7,0,0.0
unseen,all,knn10_cross_task,True,491,455,q8-10,9,0.018329938900203666
unseen,all,knn10_cross_task,True,491,455,q11-14,58,0.11812627291242363
unseen,all,knn10_cross_task,True,491,455,q15-19,86,0.17515274949083504
unseen,all,knn10_cross_task,True,491,455,q20-29,61,0.12423625254582485
unseen,all,knn10_cross_task,True,491,455,q30-39,108,0.219959266802444
unseen,all,knn10_cross_task,True,491,455,q40-51,34,0.06924643584521385
unseen,all,knn10_cross_task,True,491,455,no_alarm,135,0.27494908350305497
unseen,libero_goal,knn10_cross_task,False,3511,2720,q0-7,0,0.0
unseen,libero_goal,knn10_cross_task,False,3511,2720,q8-10,212,0.06038165764739391
unseen,libero_goal,knn10_cross_task,False,3511,2720,q11-14,119,0.03389347764169752
unseen,libero_goal,knn10_cross_task,False,3511,2720,q15-19,2,0.0005696382796923954
unseen,libero_goal,knn10_cross_task,False,3511,2720,q20-29,2,0.0005696382796923954
unseen,libero_goal,knn10_cross_task,False,3511,2720,q30-39,0,0.0
unseen,libero_goal,knn10_cross_task,False,3511,2720,q40-51,0,0.0
unseen,libero_goal,knn10_cross_task,False,3511,2720,no_alarm,3176,0.9045855881515238
unseen,libero_goal,knn10_cross_task,True,89,80,q0-7,0,0.0
unseen,libero_goal,knn10_cross_task,True,89,80,q8-10,1,0.011235955056179775
unseen,libero_goal,knn10_cross_task,True,89,80,q11-14,1,0.011235955056179775
unseen,libero_goal,knn10_cross_task,True,89,80,q15-19,4,0.0449438202247191
unseen,libero_goal,knn10_cross_task,True,89,80,q20-29,35,0.39325842696629215
unseen,libero_goal,knn10_cross_task,True,89,80,q30-39,0,0.0
unseen,libero_goal,knn10_cross_task,True,89,80,q40-51,0,0.0
unseen,libero_goal,knn10_cross_task,True,89,80,no_alarm,48,0.5393258426966292
unseen,libero_long,knn10_cross_task,False,3360,2562,q0-7,0,0.0
unseen,libero_long,knn10_cross_task,False,3360,2562,q8-10,1,0.00029761904761904765
unseen,libero_long,knn10_cross_task,False,3360,2562,q11-14,0,0.0
unseen,libero_long,knn10_cross_task,False,3360,2562,q15-19,2,0.0005952380952380953
unseen,libero_long,knn10_cross_task,False,3360,2562,q20-29,2,0.0005952380952380953
unseen,libero_long,knn10_cross_task,False,3360,2562,q30-39,13,0.003869047619047619
unseen,libero_long,knn10_cross_task,False,3360,2562,q40-51,0,0.0
unseen,libero_long,knn10_cross_task,False,3360,2562,no_alarm,3342,0.9946428571428572
unseen,libero_long,knn10_cross_task,True,240,238,q0-7,0,0.0
unseen,libero_long,knn10_cross_task,True,240,238,q8-10,4,0.016666666666666666
unseen,libero_long,knn10_cross_task,True,240,238,q11-14,1,0.004166666666666667
unseen,libero_long,knn10_cross_task,True,240,238,q15-19,7,0.029166666666666667
unseen,libero_long,knn10_cross_task,True,240,238,q20-29,3,0.0125
unseen,libero_long,knn10_cross_task,True,240,238,q30-39,108,0.45
unseen,libero_long,knn10_cross_task,True,240,238,q40-51,34,0.14166666666666666
unseen,libero_long,knn10_cross_task,True,240,238,no_alarm,83,0.3458333333333333
unseen,libero_object,knn10_cross_task,False,3566,2379,q0-7,0,0.0
unseen,libero_object,knn10_cross_task,False,3566,2379,q8-10,67,0.01878855860908581
unseen,libero_object,knn10_cross_task,False,3566,2379,q11-14,62,0.017386427369601793
unseen,libero_object,knn10_cross_task,False,3566,2379,q15-19,9,0.0025238362310712283
unseen,libero_object,knn10_cross_task,False,3566,2379,q20-29,2,0.0005608524957936063
unseen,libero_object,knn10_cross_task,False,3566,2379,q30-39,0,0.0
unseen,libero_object,knn10_cross_task,False,3566,2379,q40-51,0,0.0
unseen,libero_object,knn10_cross_task,False,3566,2379,no_alarm,3426,0.9607403252944475
unseen,libero_object,knn10_cross_task,True,34,21,q0-7,0,0.0
unseen,libero_object,knn10_cross_task,True,34,21,q8-10,1,0.029411764705882353
unseen,libero_object,knn10_cross_task,True,34,21,q11-14,10,0.29411764705882354
unseen,libero_object,knn10_cross_task,True,34,21,q15-19,7,0.20588235294117646
unseen,libero_object,knn10_cross_task,True,34,21,q20-29,12,0.35294117647058826
unseen,libero_object,knn10_cross_task,True,34,21,q30-39,0,0.0
unseen,libero_object,knn10_cross_task,True,34,21,q40-51,0,0.0
unseen,libero_object,knn10_cross_task,True,34,21,no_alarm,4,0.11764705882352941
unseen,libero_spatial,knn10_cross_task,False,3472,3084,q0-7,0,0.0
unseen,libero_spatial,knn10_cross_task,False,3472,3084,q8-10,5,0.0014400921658986176
unseen,libero_spatial,knn10_cross_task,False,3472,3084,q11-14,10,0.002880184331797235
unseen,libero_spatial,knn10_cross_task,False,3472,3084,q15-19,2,0.000576036866359447
unseen,libero_spatial,knn10_cross_task,False,3472,3084,q20-29,0,0.0
unseen,libero_spatial,knn10_cross_task,False,3472,3084,q30-39,0,0.0
unseen,libero_spatial,knn10_cross_task,False,3472,3084,q40-51,0,0.0
unseen,libero_spatial,knn10_cross_task,False,3472,3084,no_alarm,3455,0.9951036866359447
unseen,libero_spatial,knn10_cross_task,True,128,116,q0-7,0,0.0
unseen,libero_spatial,knn10_cross_task,True,128,116,q8-10,3,0.0234375
unseen,libero_spatial,knn10_cross_task,True,128,116,q11-14,46,0.359375
unseen,libero_spatial,knn10_cross_task,True,128,116,q15-19,68,0.53125
unseen,libero_spatial,knn10_cross_task,True,128,116,q20-29,11,0.0859375
unseen,libero_spatial,knn10_cross_task,True,128,116,q30-39,0,0.0
unseen,libero_spatial,knn10_cross_task,True,128,116,q40-51,0,0.0
unseen,libero_spatial,knn10_cross_task,True,128,116,no_alarm,0,0.0
unseen,all,knn12_cross_task,False,13909,10745,q0-7,2,0.00014379178948882018
unseen,all,knn12_cross_task,False,13909,10745,q8-10,317,0.022790998633978
unseen,all,knn12_cross_task,False,13909,10745,q11-14,143,0.010281112948450643
unseen,all,knn12_cross_task,False,13909,10745,q15-19,37,0.0026601481055431734
unseen,all,knn12_cross_task,False,13909,10745,q20-29,16,0.0011503343159105614
unseen,all,knn12_cross_task,False,13909,10745,q30-39,11,0.000790854842188511
unseen,all,knn12_cross_task,False,13909,10745,q40-51,0,0.0
unseen,all,knn12_cross_task,False,13909,10745,no_alarm,13383,0.9621827593644403
unseen,all,knn12_cross_task,True,491,455,q0-7,0,0.0
unseen,all,knn12_cross_task,True,491,455,q8-10,15,0.03054989816700611
unseen,all,knn12_cross_task,True,491,455,q11-14,69,0.14052953156822812
unseen,all,knn12_cross_task,True,491,455,q15-19,92,0.18737270875763748
unseen,all,knn12_cross_task,True,491,455,q20-29,56,0.11405295315682282
unseen,all,knn12_cross_task,True,491,455,q30-39,105,0.21384928716904278
unseen,all,knn12_cross_task,True,491,455,q40-51,20,0.04073319755600815
unseen,all,knn12_cross_task,True,491,455,no_alarm,134,0.2729124236252546
unseen,libero_goal,knn12_cross_task,False,3511,2720,q0-7,0,0.0
unseen,libero_goal,knn12_cross_task,False,3511,2720,q8-10,272,0.07747080603816577
unseen,libero_goal,knn12_cross_task,False,3511,2720,q11-14,92,0.026203360865850185
unseen,libero_goal,knn12_cross_task,False,3511,2720,q15-19,2,0.0005696382796923954
unseen,libero_goal,knn12_cross_task,False,3511,2720,q20-29,2,0.0005696382796923954
unseen,libero_goal,knn12_cross_task,False,3511,2720,q30-39,0,0.0
unseen,libero_goal,knn12_cross_task,False,3511,2720,q40-51,0,0.0
unseen,libero_goal,knn12_cross_task,False,3511,2720,no_alarm,3143,0.8951865565365993
unseen,libero_goal,knn12_cross_task,True,89,80,q0-7,0,0.0
unseen,libero_goal,knn12_cross_task,True,89,80,q8-10,1,0.011235955056179775
unseen,libero_goal,knn12_cross_task,True,89,80,q11-14,1,0.011235955056179775
unseen,libero_goal,knn12_cross_task,True,89,80,q15-19,15,0.16853932584269662
unseen,libero_goal,knn12_cross_task,True,89,80,q20-29,27,0.30337078651685395
unseen,libero_goal,knn12_cross_task,True,89,80,q30-39,0,0.0
unseen,libero_goal,knn12_cross_task,True,89,80,q40-51,0,0.0
unseen,libero_goal,knn12_cross_task,True,89,80,no_alarm,45,0.5056179775280899
unseen,libero_long,knn12_cross_task,False,3360,2562,q0-7,0,0.0
unseen,libero_long,knn12_cross_task,False,3360,2562,q8-10,1,0.00029761904761904765
unseen,libero_long,knn12_cross_task,False,3360,2562,q11-14,0,0.0
unseen,libero_long,knn12_cross_task,False,3360,2562,q15-19,16,0.004761904761904762
unseen,libero_long,knn12_cross_task,False,3360,2562,q20-29,12,0.0035714285714285713
unseen,libero_long,knn12_cross_task,False,3360,2562,q30-39,11,0.003273809523809524
unseen,libero_long,knn12_cross_task,False,3360,2562,q40-51,0,0.0
unseen,libero_long,knn12_cross_task,False,3360,2562,no_alarm,3320,0.9880952380952381
unseen,libero_long,knn12_cross_task,True,240,238,q0-7,0,0.0
unseen,libero_long,knn12_cross_task,True,240,238,q8-10,4,0.016666666666666666
unseen,libero_long,knn12_cross_task,True,240,238,q11-14,0,0.0
unseen,libero_long,knn12_cross_task,True,240,238,q15-19,6,0.025
unseen,libero_long,knn12_cross_task,True,240,238,q20-29,19,0.07916666666666666
unseen,libero_long,knn12_cross_task,True,240,238,q30-39,105,0.4375
unseen,libero_long,knn12_cross_task,True,240,238,q40-51,20,0.08333333333333333
unseen,libero_long,knn12_cross_task,True,240,238,no_alarm,86,0.35833333333333334
unseen,libero_object,knn12_cross_task,False,3566,2379,q0-7,0,0.0
unseen,libero_object,knn12_cross_task,False,3566,2379,q8-10,32,0.0089736399326977
unseen,libero_object,knn12_cross_task,False,3566,2379,q11-14,40,0.011217049915872126
unseen,libero_object,knn12_cross_task,False,3566,2379,q15-19,17,0.0047672462142456535
unseen,libero_object,knn12_cross_task,False,3566,2379,q20-29,2,0.0005608524957936063
unseen,libero_object,knn12_cross_task,False,3566,2379,q30-39,0,0.0
unseen,libero_object,knn12_cross_task,False,3566,2379,q40-51,0,0.0
unseen,libero_object,knn12_cross_task,False,3566,2379,no_alarm,3475,0.9744812114413909
unseen,libero_object,knn12_cross_task,True,34,21,q0-7,0,0.0
unseen,libero_object,knn12_cross_task,True,34,21,q8-10,0,0.0
unseen,libero_object,knn12_cross_task,True,34,21,q11-14,11,0.3235294117647059
unseen,libero_object,knn12_cross_task,True,34,21,q15-19,13,0.38235294117647056
unseen,libero_object,knn12_cross_task,True,34,21,q20-29,7,0.20588235294117646
unseen,libero_object,knn12_cross_task,True,34,21,q30-39,0,0.0
unseen,libero_object,knn12_cross_task,True,34,21,q40-51,0,0.0
unseen,libero_object,knn12_cross_task,True,34,21,no_alarm,3,0.08823529411764706
unseen,libero_spatial,knn12_cross_task,False,3472,3084,q0-7,2,0.000576036866359447
unseen,libero_spatial,knn12_cross_task,False,3472,3084,q8-10,12,0.0034562211981566822
unseen,libero_spatial,knn12_cross_task,False,3472,3084,q11-14,11,0.0031682027649769587
unseen,libero_spatial,knn12_cross_task,False,3472,3084,q15-19,2,0.000576036866359447
unseen,libero_spatial,knn12_cross_task,False,3472,3084,q20-29,0,0.0
unseen,libero_spatial,knn12_cross_task,False,3472,3084,q30-39,0,0.0
unseen,libero_spatial,knn12_cross_task,False,3472,3084,q40-51,0,0.0
unseen,libero_spatial,knn12_cross_task,False,3472,3084,no_alarm,3445,0.9922235023041475
unseen,libero_spatial,knn12_cross_task,True,128,116,q0-7,0,0.0
unseen,libero_spatial,knn12_cross_task,True,128,116,q8-10,10,0.078125
unseen,libero_spatial,knn12_cross_task,True,128,116,q11-14,57,0.4453125
unseen,libero_spatial,knn12_cross_task,True,128,116,q15-19,58,0.453125
unseen,libero_spatial,knn12_cross_task,True,128,116,q20-29,3,0.0234375
unseen,libero_spatial,knn12_cross_task,True,128,116,q30-39,0,0.0
unseen,libero_spatial,knn12_cross_task,True,128,116,q40-51,0,0.0
unseen,libero_spatial,knn12_cross_task,True,128,116,no_alarm,0,0.0
unseen,all,knn12_v8,False,13909,10745,q0-7,53,0.0038104824214537348
unseen,all,knn12_v8,False,13909,10745,q8-10,534,0.03839240779351499
unseen,all,knn12_v8,False,13909,10745,q11-14,283,0.020346538212668058
unseen,all,knn12_v8,False,13909,10745,q15-19,64,0.004601337263642246
unseen,all,knn12_v8,False,13909,10745,q20-29,50,0.003594794737220505
unseen,all,knn12_v8,False,13909,10745,q30-39,8,0.0005751671579552807
unseen,all,knn12_v8,False,13909,10745,q40-51,0,0.0
unseen,all,knn12_v8,False,13909,10745,no_alarm,12917,0.9286792724135452
unseen,all,knn12_v8,True,491,455,q0-7,1,0.002036659877800407
unseen,all,knn12_v8,True,491,455,q8-10,54,0.109979633401222
unseen,all,knn12_v8,True,491,455,q11-14,139,0.2830957230142566
unseen,all,knn12_v8,True,491,455,q15-19,78,0.15885947046843177
unseen,all,knn12_v8,True,491,455,q20-29,68,0.1384928716904277
unseen,all,knn12_v8,True,491,455,q30-39,78,0.15885947046843177
unseen,all,knn12_v8,True,491,455,q40-51,29,0.059063136456211814
unseen,all,knn12_v8,True,491,455,no_alarm,44,0.08961303462321792
unseen,libero_goal,knn12_v8,False,3511,2720,q0-7,47,0.01338649957277129
unseen,libero_goal,knn12_v8,False,3511,2720,q8-10,408,0.11620620905724864
unseen,libero_goal,knn12_v8,False,3511,2720,q11-14,131,0.0373113073198519
unseen,libero_goal,knn12_v8,False,3511,2720,q15-19,23,0.006550840216462546
unseen,libero_goal,knn12_v8,False,3511,2720,q20-29,3,0.000854457419538593
unseen,libero_goal,knn12_v8,False,3511,2720,q30-39,0,0.0
unseen,libero_goal,knn12_v8,False,3511,2720,q40-51,0,0.0
unseen,libero_goal,knn12_v8,False,3511,2720,no_alarm,2899,0.825690686414127
unseen,libero_goal,knn12_v8,True,89,80,q0-7,0,0.0
unseen,libero_goal,knn12_v8,True,89,80,q8-10,2,0.02247191011235955
unseen,libero_goal,knn12_v8,True,89,80,q11-14,22,0.24719101123595505
unseen,libero_goal,knn12_v8,True,89,80,q15-19,38,0.42696629213483145
unseen,libero_goal,knn12_v8,True,89,80,q20-29,26,0.29213483146067415
unseen,libero_goal,knn12_v8,True,89,80,q30-39,0,0.0
unseen,libero_goal,knn12_v8,True,89,80,q40-51,0,0.0
unseen,libero_goal,knn12_v8,True,89,80,no_alarm,1,0.011235955056179775
unseen,libero_long,knn12_v8,False,3360,2562,q0-7,0,0.0
unseen,libero_long,knn12_v8,False,3360,2562,q8-10,8,0.002380952380952381
unseen,libero_long,knn12_v8,False,3360,2562,q11-14,52,0.015476190476190477
unseen,libero_long,knn12_v8,False,3360,2562,q15-19,22,0.006547619047619048
unseen,libero_long,knn12_v8,False,3360,2562,q20-29,45,0.013392857142857142
unseen,libero_long,knn12_v8,False,3360,2562,q30-39,8,0.002380952380952381
unseen,libero_long,knn12_v8,False,3360,2562,q40-51,0,0.0
unseen,libero_long,knn12_v8,False,3360,2562,no_alarm,3225,0.9598214285714286
unseen,libero_long,knn12_v8,True,240,238,q0-7,0,0.0
unseen,libero_long,knn12_v8,True,240,238,q8-10,22,0.09166666666666666
unseen,libero_long,knn12_v8,True,240,238,q11-14,27,0.1125
unseen,libero_long,knn12_v8,True,240,238,q15-19,8,0.03333333333333333
unseen,libero_long,knn12_v8,True,240,238,q20-29,36,0.15
unseen,libero_long,knn12_v8,True,240,238,q30-39,78,0.325
unseen,libero_long,knn12_v8,True,240,238,q40-51,29,0.12083333333333333
unseen,libero_long,knn12_v8,True,240,238,no_alarm,40,0.16666666666666666
unseen,libero_object,knn12_v8,False,3566,2379,q0-7,0,0.0
unseen,libero_object,knn12_v8,False,3566,2379,q8-10,42,0.011777902411665733
unseen,libero_object,knn12_v8,False,3566,2379,q11-14,45,0.012619181155356141
unseen,libero_object,knn12_v8,False,3566,2379,q15-19,18,0.005047672462142457
unseen,libero_object,knn12_v8,False,3566,2379,q20-29,2,0.0005608524957936063
unseen,libero_object,knn12_v8,False,3566,2379,q30-39,0,0.0
unseen,libero_object,knn12_v8,False,3566,2379,q40-51,0,0.0
unseen,libero_object,knn12_v8,False,3566,2379,no_alarm,3459,0.9699943914750421
unseen,libero_object,knn12_v8,True,34,21,q0-7,0,0.0
unseen,libero_object,knn12_v8,True,34,21,q8-10,0,0.0
unseen,libero_object,knn12_v8,True,34,21,q11-14,15,0.4411764705882353
unseen,libero_object,knn12_v8,True,34,21,q15-19,10,0.29411764705882354
unseen,libero_object,knn12_v8,True,34,21,q20-29,6,0.17647058823529413
unseen,libero_object,knn12_v8,True,34,21,q30-39,0,0.0
unseen,libero_object,knn12_v8,True,34,21,q40-51,0,0.0
unseen,libero_object,knn12_v8,True,34,21,no_alarm,3,0.08823529411764706
unseen,libero_spatial,knn12_v8,False,3472,3084,q0-7,6,0.0017281105990783411
unseen,libero_spatial,knn12_v8,False,3472,3084,q8-10,76,0.021889400921658985
unseen,libero_spatial,knn12_v8,False,3472,3084,q11-14,55,0.015841013824884793
unseen,libero_spatial,knn12_v8,False,3472,3084,q15-19,1,0.0002880184331797235
unseen,libero_spatial,knn12_v8,False,3472,3084,q20-29,0,0.0
unseen,libero_spatial,knn12_v8,False,3472,3084,q30-39,0,0.0
unseen,libero_spatial,knn12_v8,False,3472,3084,q40-51,0,0.0
unseen,libero_spatial,knn12_v8,False,3472,3084,no_alarm,3334,0.9602534562211982
unseen,libero_spatial,knn12_v8,True,128,116,q0-7,1,0.0078125
unseen,libero_spatial,knn12_v8,True,128,116,q8-10,30,0.234375
unseen,libero_spatial,knn12_v8,True,128,116,q11-14,75,0.5859375
unseen,libero_spatial,knn12_v8,True,128,116,q15-19,22,0.171875
unseen,libero_spatial,knn12_v8,True,128,116,q20-29,0,0.0
unseen,libero_spatial,knn12_v8,True,128,116,q30-39,0,0.0
unseen,libero_spatial,knn12_v8,True,128,116,q40-51,0,0.0
unseen,libero_spatial,knn12_v8,True,128,116,no_alarm,0,0.0
