reference_seed_group,evaluation_seed_group,role,task,suite,episode,episode_length,success,failure,alarm,first_alarm_query,first_alarm_phase,alarm_cause,episode_max_confidence,fixed_clock_query,fixed_clock_alarm
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,11,11,True,False,False,,,,0.16716466122910445,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,12,12,True,False,False,,,,0.14899458935637566,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,13,12,True,False,False,,,,0.14116126948235486,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,14,11,True,False,False,,,,0.1432609222320924,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,15,12,True,False,False,,,,0.15892756198013402,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,16,12,True,False,False,,,,0.10369054348703866,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,17,12,True,False,False,,,,0.08107889848986516,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,18,12,True,False,False,,,,0.10288298473713964,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,19,12,True,False,False,,,,0.09230396511346195,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,20,12,True,False,False,,,,0.08099814261487526,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,21,12,True,False,False,,,,0.12153759185980784,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,22,12,True,False,False,,,,0.10062182023742228,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,23,12,True,False,False,,,,0.09198094161350234,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,24,12,True,False,False,,,,0.14116126948235486,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,25,12,True,False,False,,,,0.12525236210934343,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,26,12,True,False,False,,,,0.1125736897359283,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,27,13,True,False,False,,,,0.13736574335782925,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,28,12,True,False,False,,,,0.10998950173625133,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,29,12,True,False,False,,,,0.12517160623435353,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,30,12,True,False,False,,,,0.11580392473552448,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,31,12,True,False,False,,,,0.1577162238552855,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,32,12,True,False,False,,,,0.07268028749091493,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,33,12,True,False,False,,,,0.0902043123637245,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,34,12,True,False,False,,,,0.07558749899055162,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,35,12,True,False,False,,,,0.07857546636517809,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,36,12,True,False,False,,,,0.07340709036582416,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,37,12,True,False,False,,,,0.10037955261245257,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,38,12,True,False,False,,,,0.0677541791165307,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,39,12,True,False,False,,,,0.08705483323911811,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,40,13,True,False,False,,,,0.15125575385609302,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,41,13,True,False,False,,,,0.13688120810788984,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,42,13,True,False,False,,,,0.14204958410724378,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,43,14,True,False,False,,,,0.27634660421545665,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,44,14,True,False,False,,,,0.16021965597997256,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,45,13,True,False,False,,,,0.18864572397641932,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,46,13,True,False,False,,,,0.21109585722361301,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,47,13,True,False,False,,,,0.2742469514657191,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,48,13,True,False,False,,,,0.18622304772672216,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,49,13,True,False,False,,,,0.3298069934587742,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,50,13,True,False,False,,,,0.18266978922716626,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,51,13,True,False,False,,,,0.2601146733424856,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,52,13,True,False,False,,,,0.1543244771057094,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,53,13,True,False,False,,,,0.2292659290963418,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,54,13,True,False,False,,,,0.16756844060405396,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,55,13,True,False,False,,,,0.19106840022611649,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,56,12,True,False,False,,,,0.18573851247678264,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,57,12,True,False,False,,,,0.24670919809416136,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,58,13,True,False,False,,,,0.4693531454413309,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,59,12,True,False,False,,,,0.25300815634337404,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,60,12,True,False,False,,,,0.24654768634418156,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,61,12,True,False,False,,,,0.34862311233142207,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,62,12,True,False,False,,,,0.21917144472260353,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,63,12,True,False,False,,,,0.15295162723088107,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,64,13,True,False,False,,,,0.1501251716062344,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,65,12,True,False,False,,,,0.09157716223855283,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,66,12,True,False,False,,,,0.08721634498909792,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,67,13,True,False,False,,,,0.1465719131066785,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,68,12,True,False,False,,,,0.06452394411693452,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,69,13,True,False,False,,,,0.13462004360817248,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,70,14,True,False,False,,,,0.1584430267301946,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,71,12,True,False,False,,,,0.09819914398772511,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,72,12,True,False,False,,,,0.04934183961883232,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,73,12,True,False,False,,,,0.055075506743115565,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,74,13,True,False,False,,,,0.07066139061616727,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,75,13,True,False,False,,,,0.0638778971170153,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,76,12,True,False,False,,,,0.0415085197448114,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,77,12,True,False,False,,,,0.0526528304934184,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,78,13,True,False,False,,,,0.08196721311475408,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,79,12,True,False,False,,,,0.05346038924331742,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,80,13,True,False,False,,,,0.15521279173059843,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,81,13,True,False,False,,,,0.16692239360413474,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,82,13,True,False,False,,,,0.1658725672292659,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,83,13,True,False,False,,,,0.1808124041023984,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,84,13,True,False,False,,,,0.12864410885891953,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,85,13,True,False,False,,,,0.16030041185496247,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,86,13,True,False,False,,,,0.14116126948235486,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,87,13,True,False,False,,,,0.14447226035694094,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,88,13,True,False,False,,,,0.0864087862391989,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,89,13,True,False,False,,,,0.10788984898651377,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,90,13,True,False,False,,,,0.1616732617297908,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,91,13,True,False,False,,,,0.13373172898328356,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,92,13,True,False,False,,,,0.0791407574901074,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,93,13,True,False,False,,,,0.2026972462246629,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,94,13,True,False,False,,,,0.10587095211176611,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,95,13,True,False,False,,,,0.07744488411531936,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,96,12,True,False,False,,,,0.16716466122910445,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,97,12,True,False,False,,,,0.16393442622950816,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,98,12,True,False,False,,,,0.15198255673100214,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,99,12,True,False,False,,,,0.16797221997900347,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,100,12,True,False,False,,,,0.14059597835742554,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,101,12,True,False,False,,,,0.16110797060486148,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,102,12,True,False,False,,,,0.16078494710490188,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,103,13,True,False,False,,,,0.2336267463457966,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,104,13,True,False,False,,,,0.10966647823629172,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,105,13,True,False,False,,,,0.0940805943632399,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,106,13,True,False,False,,,,0.20205119922474357,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,107,13,True,False,False,,,,0.17063716385367034,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,108,13,True,False,False,,,,0.14560284260679968,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,109,13,True,False,False,,,,0.08471291286441085,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,110,13,True,False,False,,,,0.14600662198174919,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,111,13,True,False,False,,,,0.09262698861342167,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,112,13,True,False,False,,,,0.19486392635064198,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,113,13,True,False,False,,,,0.2217556327222805,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,114,13,True,False,False,,,,0.23185011709601877,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,115,12,True,False,False,,,,0.1996285229750464,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,116,12,True,False,False,,,,0.1730598401033675,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,117,12,True,False,False,,,,0.25389647096826296,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,118,12,True,False,False,,,,0.2031010255996124,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,119,12,True,False,False,,,,0.18703060647662118,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,120,13,True,False,False,,,,0.08689332148913831,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,121,13,True,False,False,,,,0.10942421061132201,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,122,13,True,False,False,,,,0.12710974723411128,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,123,13,True,False,False,,,,0.10942421061132201,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,124,13,True,False,False,,,,0.09068884761366391,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,125,13,True,False,False,,,,0.11903415973512077,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,126,13,True,False,False,,,,0.11758055398530243,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,127,13,True,False,False,,,,0.12460631510942421,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,128,12,True,False,False,,,,0.1279173059840103,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,129,12,True,False,False,,,,0.22861988209642248,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,130,12,True,False,False,,,,0.267544213841557,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,131,12,True,False,False,,,,0.19655979972543003,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,132,12,True,False,False,,,,0.26471775821691024,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,133,12,True,False,False,,,,0.1804086247274489,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,134,12,True,False,False,,,,0.22304772672211903,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,135,12,True,False,False,,,,0.12630218848421226,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,136,12,True,False,False,,,,0.0977953646127756,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,137,12,True,False,False,,,,0.07558749899055162,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,138,13,True,False,False,,,,0.08382459823952193,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,139,13,True,False,False,,,,0.06710813211661149,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,140,12,True,False,False,,,,0.039408866995073843,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,141,12,True,False,False,,,,0.08584349511426959,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,142,13,True,False,False,,,,0.06549301461681334,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,143,12,True,False,False,,,,0.038116772995235415,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,144,13,True,False,False,,,,0.17604780747799398,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,145,13,True,False,False,,,,0.18250827747718645,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,146,13,True,False,False,,,,0.15488976823063882,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,147,13,True,False,False,,,,0.13025922635871756,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,148,13,True,False,False,,,,0.22748929984656385,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,149,13,True,False,False,,,,0.21214568359848174,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,150,14,True,False,False,,,,0.14398772510700153,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,151,13,True,False,False,,,,0.1879189211015101,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,152,13,True,False,False,,,,0.07857546636517809,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,153,13,True,False,False,,,,0.07066139061616727,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,154,13,True,False,False,,,,0.09036582411370431,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,155,13,True,False,False,,,,0.07760639586529916,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,156,13,True,False,False,,,,0.07259953161592503,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,157,13,True,False,False,,,,0.09965274973754346,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,158,13,True,False,False,,,,0.09521117661309864,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,159,13,True,False,False,,,,0.12258741823467656,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,160,13,True,False,False,,,,0.17499798110312526,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,161,12,True,False,False,,,,0.15230558023096186,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,162,12,True,False,False,,,,0.14964063635629488,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,163,12,True,False,False,,,,0.13712347573285955,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,164,13,True,False,False,,,,0.1807316482274085,39,False
seed1000_1007,seed1000_1007,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,165,13,True,False,False,,,,0.18113542760235812,39,False
