reference_seed_group,evaluation_seed_group,role,task,suite,episode,episode_length,success,failure,alarm,first_alarm_query,first_alarm_phase,alarm_cause,episode_max_confidence,fixed_clock_query,fixed_clock_alarm
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,13,12,True,False,False,,,,0.16086570297989178,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,14,12,True,False,False,,,,0.16409593797948796,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,15,12,True,False,False,,,,0.12589840910926264,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,16,12,True,False,False,,,,0.10950496648631192,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,17,12,True,False,False,,,,0.09076960348865382,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,18,13,True,False,False,,,,0.11386578373576672,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,19,12,True,False,False,,,,0.12250666235968666,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,20,12,True,False,False,,,,0.12710974723411128,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,21,12,True,False,False,,,,0.10788984898651377,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,22,12,True,False,False,,,,0.07389162561576357,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,23,12,True,False,False,,,,0.07284179924089473,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,24,12,True,False,False,,,,0.12589840910926264,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,25,12,True,False,False,,,,0.12000323023499959,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,26,13,True,False,False,,,,0.13340870548332395,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,27,12,True,False,False,,,,0.18161996285229753,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,28,12,True,False,False,,,,0.16474198497940729,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,29,12,True,False,False,,,,0.12929015585883874,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,30,12,True,False,False,,,,0.13421626423322297,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,31,12,True,False,False,,,,0.12355648873455549,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,32,12,True,False,False,,,,0.08164418961479447,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,33,12,True,False,False,,,,0.07324557861584435,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,34,12,True,False,False,,,,0.06710813211661149,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,35,12,True,False,False,,,,0.15157877735605263,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,36,12,True,False,False,,,,0.10788984898651377,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,37,12,True,False,False,,,,0.08140192198982477,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,38,12,True,False,False,,,,0.08503593636437046,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,39,12,True,False,False,,,,0.10320600823709924,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,40,13,True,False,False,,,,0.17467495760316565,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,41,14,True,False,False,,,,0.1694258257288218,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,42,13,True,False,False,,,,0.20851166922393605,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,43,14,True,False,False,,,,0.21997900347250265,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,44,14,True,False,False,,,,0.30679156908665106,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,45,14,True,False,False,,,,0.30251150771218605,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,46,13,True,False,False,,,,0.1394653961075668,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,47,13,True,False,False,,,,0.14156504885730437,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,48,13,True,False,False,,,,0.24864733909391912,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,49,13,True,False,False,,,,0.22102882984737138,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,50,13,True,False,False,,,,0.1729790842283776,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,51,13,True,False,False,,,,0.2631833965921021,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,52,13,True,False,False,,,,0.20197044334975367,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,53,13,True,False,False,,,,0.16845675522894288,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,54,14,True,False,False,,,,0.2672211903415973,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,55,13,True,False,False,,,,0.2258741823467657,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,56,12,True,False,False,,,,0.18501170960187352,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,57,12,True,False,False,,,,0.21537591859807803,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,58,12,True,False,False,,,,0.18210449810223694,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,59,13,True,False,False,,,,0.412824032948397,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,60,13,True,False,False,,,,0.32536542033432936,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,61,12,True,False,False,,,,0.4168618266978923,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,62,12,True,False,False,,,,0.2813534684648308,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,63,12,True,False,False,,,,0.499152063312606,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,64,13,True,False,False,,,,0.14544133085681987,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,65,13,True,False,False,,,,0.15650488573043686,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,66,12,True,False,False,,,,0.07300331099087454,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,67,13,True,False,False,,,,0.19712509085035934,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,68,12,True,False,False,,,,0.07389162561576357,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,69,13,True,False,False,,,,0.15707017685536617,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,70,13,True,False,False,,,,0.12525236210934343,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,71,13,True,False,False,,,,0.12250666235968666,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,72,13,True,False,False,,,,0.12089154485988851,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,73,13,True,False,False,,,,0.0866510538641686,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,74,13,True,False,False,,,,0.11531938948558507,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,75,12,True,False,False,,,,0.06234353549220706,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,76,12,True,False,False,,,,0.06210126786723735,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,77,12,True,False,False,,,,0.06710813211661149,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,78,12,True,False,False,,,,0.06549301461681334,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,79,12,True,False,False,,,,0.0451425341193572,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,80,13,True,False,False,,,,0.2700476459662441,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,81,13,True,False,False,,,,0.15682790923039647,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,82,13,True,False,False,,,,0.14544133085681987,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,83,13,True,False,False,,,,0.11039328111120084,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,84,13,True,False,False,,,,0.2255511588468061,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,85,13,True,False,False,,,,0.17596705160300408,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,86,13,True,False,False,,,,0.14204958410724378,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,87,13,True,False,False,,,,0.13478155535815228,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,88,13,True,False,False,,,,0.20964225147379467,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,89,13,True,False,False,,,,0.10320600823709924,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,90,13,True,False,False,,,,0.09246547686344186,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,91,13,True,False,False,,,,0.09327303561334088,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,92,12,True,False,False,,,,0.18614229185173226,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,93,13,True,False,False,,,,0.17055640797868044,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,94,13,True,False,False,,,,0.0675926673665509,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,95,13,True,False,False,,,,0.12654445610918197,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,96,13,True,False,False,,,,0.23225389647096828,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,97,13,True,False,False,,,,0.24590163934426235,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,98,12,True,False,False,,,,0.13050149398368727,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,99,12,True,False,False,,,,0.12161834773479774,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,100,12,True,False,False,,,,0.14091900185738515,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,101,12,True,False,False,,,,0.16659937010417503,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,102,12,True,False,False,,,,0.14019219898247592,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,103,12,True,False,False,,,,0.12597916498425266,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,104,13,True,False,False,,,,0.18840345635144962,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,105,13,True,False,False,,,,0.0449810223693774,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,106,13,True,False,False,,,,0.18194298635225714,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,107,13,True,False,False,,,,0.14463377210692074,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,108,13,True,False,False,,,,0.10126786723734149,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,109,13,True,False,False,,,,0.08875070661390616,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,110,13,True,False,False,,,,0.1694258257288218,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,111,13,True,False,False,,,,0.15133650973108292,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,112,13,True,False,False,,,,0.24590163934426235,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,113,13,True,False,False,,,,0.22086731809739157,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,114,12,True,False,False,,,,0.22078656222240167,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,115,13,True,False,False,,,,0.24210611321973674,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,116,12,True,False,False,,,,0.21634498909795685,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,117,13,True,False,False,,,,0.2214326092223209,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,118,13,True,False,False,,,,0.20479689897440034,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,119,13,True,False,False,,,,0.240167972219979,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,120,13,True,False,False,,,,0.11176613098602928,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,121,13,True,False,False,,,,0.08487442461439065,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,122,13,True,False,False,,,,0.11483485423564566,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,123,13,True,False,False,,,,0.10772833723653397,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,124,13,True,False,False,,,,0.10255996123718003,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,125,13,True,False,False,,,,0.23152709359605916,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,126,13,True,False,False,,,,0.1466526689816684,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,127,13,True,False,False,,,,0.10247920536219013,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,128,12,True,False,False,,,,0.20592748122425908,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,129,12,True,False,False,,,,0.20398934022450133,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,130,12,True,False,False,,,,0.16046192360494227,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,131,12,True,False,False,,,,0.13817330210772838,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,132,12,True,False,False,,,,0.13986917548251632,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,133,12,True,False,False,,,,0.21351853347331018,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,134,12,True,False,False,,,,0.2101267867237342,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,135,12,True,False,False,,,,0.1767746103529032,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,136,13,True,False,False,,,,0.09472664136315923,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,137,12,True,False,False,,,,0.06250504724218686,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,138,12,True,False,False,,,,0.07195348461600581,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,139,12,True,False,False,,,,0.1319550997335056,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,140,12,True,False,False,,,,0.11152386336105957,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,141,12,True,False,False,,,,0.12339497698457558,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,142,12,True,False,False,,,,0.05935556811758058,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,143,13,True,False,False,,,,0.1430186546071227,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,144,13,True,False,False,,,,0.1389808608576274,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,145,13,True,False,False,,,,0.19728660260033914,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,146,13,True,False,False,,,,0.13671969635791004,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,147,13,True,False,False,,,,0.14931761285633527,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,148,13,True,False,False,,,,0.16708390535411455,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,149,13,True,False,False,,,,0.1840426391019947,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,150,13,True,False,False,,,,0.16724541710409435,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,151,13,True,False,False,,,,0.12210288298473715,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,152,13,True,False,False,,,,0.07058063474117737,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,153,13,True,False,False,,,,0.0716304611160462,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,154,13,True,False,False,,,,0.08140192198982477,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,155,13,True,False,False,,,,0.10037955261245257,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,156,13,True,False,False,,,,0.10110635548736169,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,157,13,True,False,False,,,,0.1052249051118469,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,158,13,True,False,False,,,,0.0710651699911169,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,159,13,True,False,False,,,,0.08980053298877488,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,160,13,True,False,False,,,,0.25058548009367676,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,161,13,True,False,False,,,,0.19074537672615688,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,162,12,True,False,False,,,,0.14842929823144635,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,163,13,True,False,False,,,,0.18662682710167167,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,164,13,True,False,False,,,,0.19462165872567228,39,False
seed1000_1007,seed1008_1015,threshold_confirmation,libero_goal/open_the_middle_drawer_of_the_cabinet,libero_goal,165,13,True,False,False,,,,0.23564564322054427,39,False
